Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
SC Freiburg vs Bayer Leverkusen,2026-03-07 09:30:00,X2,1.4651,1.4042,,,,,0.0002041631245313383,38,0.015230795912390781,0.011433036938855654,betfair_ex_eu,38,0.0609,2.15,0.51,Bundesliga,Doble Chance,9.8627,betfair_ex_eu:1.4651; betfair_ex_au:1.4651; betfair_ex_uk:1.4651; smarkets:1.4515; unibet_se:1.4507; unibet_nl:1.44; coolbet:1.4326; pinnacle:1.4326; marathonbet:1.424; betmgm:1.4167; codere_it:1.4137; coral:1.4131; betclic_fr:1.4103; winamax_de:1.406; betsson:1.405; nordicbet:1.405; bovada:1.405; skybet:1.4; grosvenor:1.3988; tabtouch:1.3988; unibet:1.3988; leovegas_se:1.3988; casumo:1.3988; unibet_uk:1.3983; ladbrokes_uk:1.3965; winamax_fr:1.3896; pointsbetau:1.3896; tipico_de:1.3895; paddypower:1.3895; betway:1.3895; tab:1.3805; leovegas:1.38; williamhill:1.3739; fanduel:1.3726; draftkings:1.3726; betvictor:1.3554; sport888:1.3468; virginbet:1.3388
Groningen vs Ajax,2026-03-07 10:30:00,1X,1.6475,1.555,,,,,0.00033797111752252986,37,0.020639609461785897,0.015660534177036976,betfair_ex_uk,37,0.0925,3.17,0.7,Eredivisie,Doble Chance,8.7714,betfair_ex_uk:1.6475; betfair_ex_au:1.6475; betfair_ex_eu:1.6475; smarkets:1.6318; coolbet:1.6031; unibet_nl:1.6004; fanduel:1.5938; pinnacle:1.5922; unibet_uk:1.575; unibet_se:1.575; coral:1.575; ladbrokes_uk:1.575; betmgm:1.575; tipico_de:1.575; betsson:1.5676; nordicbet:1.5676; codere_it:1.5654; unibet:1.5654; draftkings:1.5609; bovada:1.5509; casumo:1.5496; leovegas:1.5496; paddypower:1.5429; betvictor:1.5429; pointsbetau:1.5429; tabtouch:1.54; grosvenor:1.54; marathonbet:1.5363; virginbet:1.5146; leovegas_se:1.5146; betway:1.5049; skybet:1.5016; sport888:1.4984; williamhill:1.4984; winamax_de:1.4826; betclic_fr:1.4608; winamax_fr:1.4224
Groningen vs Ajax,2026-03-07 10:30:00,X2,1.5157,1.4246,,,,,0.00047616577896549705,37,0.023338646650740133,0.017355175205037564,betfair_ex_uk,37,0.0911,3.3,0.7,Eredivisie,Doble Chance,8.7714,betfair_ex_uk:1.5157; betfair_ex_au:1.5157; betfair_ex_eu:1.5157; smarkets:1.4933; pinnacle:1.4852; unibet_nl:1.466; betsson:1.4631; nordicbet:1.4631; draftkings:1.4557; bovada:1.4484; coolbet:1.4447; unibet_se:1.44; marathonbet:1.4328; unibet_uk:1.4328; betvictor:1.4328; unibet:1.4319; coral:1.4291; casumo:1.4248; leovegas:1.4248; betmgm:1.4218; pointsbetau:1.4218; codere_it:1.4212; fanduel:1.4183; betway:1.4069; tabtouch:1.406; grosvenor:1.406; ladbrokes_uk:1.4034; tipico_de:1.4034; leovegas_se:1.3907; sport888:1.3879; williamhill:1.3879; paddypower:1.3846; virginbet:1.38; winamax_de:1.3618; skybet:1.3509; betclic_fr:1.3388; winamax_fr:1.3018
Charlton Athletic vs Birmingham City,2026-03-07 10:00:00,1X,1.8103,1.7103,,,,,0.0002509754179677392,37,0.01832353666051175,0.013444400166255912,betfair_ex_eu,37,0.1,3.09,0.69,Championship,Doble Chance,8.1304,betfair_ex_eu:1.8103; betfair_ex_au:1.8103; betfair_ex_uk:1.8103; smarkets:1.7986; leovegas_se:1.7746; pinnacle:1.7562; unibet:1.7367; unibet_nl:1.7367; grosvenor:1.7367; unibet_se:1.7367; casumo:1.7367; tabtouch:1.7246; skybet:1.7246; betvictor:1.7246; paddypower:1.7217; fanduel:1.7217; nordicbet:1.7212; betsson:1.7212; codere_it:1.7124; draftkings:1.7124; marathonbet:1.7069; coolbet:1.7; leovegas:1.6996; coral:1.6985; betmgm:1.6985; unibet_uk:1.6874; tab:1.6852; virginbet:1.6746; ladbrokes_uk:1.6746; williamhill:1.6746; bovada:1.6735; tipico_de:1.6716; betway:1.65; betclic_fr:1.6474; sport888:1.6374; winamax_de:1.6246; winamax_fr:1.5496
Charlton Athletic vs Birmingham City,2026-03-07 10:00:00,X2,1.3509,1.2917,,,,,0.0004312864191136644,37,0.02030506842041055,0.016470554575273043,betfair_ex_eu,37,0.0592,2.61,0.69,Championship,Doble Chance,8.1304,betfair_ex_eu:1.3509; betfair_ex_au:1.3509; betfair_ex_uk:1.3509; smarkets:1.3433; coral:1.3319; betmgm:1.3319; coolbet:1.3246; draftkings:1.3246; ladbrokes_uk:1.3171; codere_it:1.3134; leovegas_se:1.3125; pinnacle:1.3125; unibet_uk:1.3095; nordicbet:1.2984; betsson:1.2984; skybet:1.2982; betvictor:1.2982; paddypower:1.2833; fanduel:1.2833; williamhill:1.2833; betway:1.2833; unibet:1.2789; unibet_nl:1.2789; grosvenor:1.2789; unibet_se:1.2789; casumo:1.2789; sport888:1.2757; tab:1.2757; marathonbet:1.2756; tabtouch:1.275; bovada:1.2571; betclic_fr:1.2525; leovegas:1.2523; tipico_de:1.2495; winamax_de:1.2453; virginbet:1.2218; winamax_fr:1.2158
VfL Wolfsburg vs Hamburger SV,2026-03-07 09:30:00,X2,1.6763,1.5948,,,,,0.00018953971145091775,38,0.015678219199787333,0.011495124821425834,betfair_ex_eu,38,0.0815,2.52,0.64,Bundesliga,Doble Chance,7.5156,betfair_ex_eu:1.6763; betfair_ex_au:1.6763; betfair_ex_uk:1.6763; smarkets:1.6719; unibet_nl:1.6414; unibet_se:1.6414; marathonbet:1.6383; coolbet:1.6214; pinnacle:1.6214; tipico_de:1.6154; fanduel:1.6121; winamax_de:1.6004; coral:1.5969; codere_it:1.5961; betclic_fr:1.5961; skybet:1.5954; pointsbetau:1.5907; betmgm:1.5907; casumo:1.5907; grosvenor:1.5907; tabtouch:1.5907; unibet:1.5907; leovegas_se:1.5907; paddypower:1.5865; bovada:1.5859; nordicbet:1.5815; betsson:1.5815; unibet_uk:1.5799; ladbrokes_uk:1.575; leovegas:1.5654; tab:1.5651; betway:1.5591; williamhill:1.5556; winamax_fr:1.5496; sport888:1.5355; draftkings:1.5355; betvictor:1.5203; virginbet:1.5146
Walsall vs Notts County,2026-03-07 10:00:00,1X,1.6874,1.5974,,,,,0.0004041183319615527,33,0.022835098284960147,0.019265796129526686,betfair_ex_uk,33,0.09,3.61,0.93,League 2,Doble Chance,6.8065,betfair_ex_uk:1.6874; betfair_ex_eu:1.6874; betfair_ex_au:1.6874; smarkets:1.6624; coral:1.6617; pinnacle:1.6549; paddypower:1.65; skybet:1.6485; ladbrokes_uk:1.6485; betvictor:1.6374; draftkings:1.6374; coolbet:1.6246; unibet_uk:1.6246; betmgm:1.6246; marathonbet:1.605; betway:1.6; williamhill:1.6; bovada:1.6; betsson:1.6; nordicbet:1.6; pointsbetau:1.6; sport888:1.5746; tipico_de:1.5746; codere_it:1.5624; unibet:1.5234; grosvenor:1.5234; leovegas_se:1.5234; unibet_se:1.5234; casumo:1.5234; unibet_nl:1.5234; tabtouch:1.5234; virginbet:1.4983; leovegas:1.4983
Walsall vs Notts County,2026-03-07 10:00:00,X2,1.4069,1.324,,,,,0.0003404196803896509,33,0.018852561903292778,0.013320403294970334,betfair_ex_uk,33,0.0829,2.56,0.93,League 2,Doble Chance,6.8065,betfair_ex_uk:1.4069; betfair_ex_eu:1.4069; betfair_ex_au:1.4069; smarkets:1.3827; skybet:1.3357; coral:1.3357; ladbrokes_uk:1.3357; draftkings:1.3295; unibet:1.3294; grosvenor:1.3294; leovegas_se:1.3294; unibet_se:1.3294; casumo:1.3294; unibet_nl:1.3294; tabtouch:1.3294; pinnacle:1.3275; unibet_uk:1.3211; coolbet:1.32; paddypower:1.32; virginbet:1.3138; leovegas:1.3138; betvictor:1.3119; betsson:1.3107; nordicbet:1.3107; pointsbetau:1.3037; betmgm:1.3018; marathonbet:1.3002; tipico_de:1.2868; betway:1.286; williamhill:1.286; bovada:1.286; codere_it:1.2765; sport888:1.2695
Bristol Rovers vs Crewe Alexandra,2026-03-07 10:00:00,1X,1.4237,1.3497,,,,,0.00020187812295486608,33,0.01464126084257971,0.012572856853805138,smarkets,33,0.074,1.98,1.01,League 2,Doble Chance,6.3168,smarkets:1.4237; unibet:1.3714; grosvenor:1.3714; leovegas_se:1.3714; tabtouch:1.3714; unibet_nl:1.3714; unibet_se:1.3714; casumo:1.3714; betfair_ex_uk:1.3707; betfair_ex_eu:1.3707; betfair_ex_au:1.3707; coral:1.3696; virginbet:1.3649; leovegas:1.3649; pinnacle:1.3644; draftkings:1.3618; unibet_uk:1.354; ladbrokes_uk:1.354; coolbet:1.3509; betvictor:1.3357; pointsbetau:1.3357; betmgm:1.3357; betsson:1.3352; nordicbet:1.3352; paddypower:1.3319; skybet:1.3263; marathonbet:1.3206; williamhill:1.32; codere_it:1.3164; sport888:1.3119; bovada:1.3095; tipico_de:1.3037; betway:1.3018
Bristol Rovers vs Crewe Alexandra,2026-03-07 10:00:00,X2,1.6852,1.5829,,,,,0.0005409000807892943,33,0.02629392646441587,0.022296106406465253,smarkets,33,0.1023,4.1,1.01,League 2,Doble Chance,6.3168,smarkets:1.6852; paddypower:1.6716; skybet:1.6657; betfair_ex_uk:1.6624; betfair_ex_eu:1.6624; betfair_ex_au:1.6624; coral:1.6439; draftkings:1.6328; pinnacle:1.6316; betvictor:1.627; ladbrokes_uk:1.6215; coolbet:1.6154; marathonbet:1.6101; unibet_uk:1.6078; betway:1.5984; bovada:1.5965; betsson:1.5965; nordicbet:1.5965; betmgm:1.5938; pointsbetau:1.5795; tipico_de:1.5746; williamhill:1.5714; sport888:1.56; codere_it:1.5576; unibet:1.4933; grosvenor:1.4933; leovegas_se:1.4933; tabtouch:1.4933; unibet_nl:1.4933; unibet_se:1.4933; casumo:1.4933; virginbet:1.479; leovegas:1.479
Levante vs Girona,2026-03-07 10:15:00,1X,1.6047,1.5351,,,,,0.00019985889770607223,35,0.015845982530596592,0.01221307618580721,smarkets,35,0.0696,2.43,0.78,La Liga,Doble Chance,6.0256,smarkets:1.6047; betfair_ex_uk:1.6047; betfair_ex_eu:1.6047; betfair_ex_au:1.6047; pinnacle:1.5716; marathonbet:1.5709; coolbet:1.5687; unibet_nl:1.5654; unibet_se:1.5654; betclic_fr:1.5563; betsson:1.5486; betmgm:1.5464; codere_it:1.5399; draftkings:1.5399; bovada:1.5379; betvictor:1.5355; tipico_de:1.535; coral:1.5325; ladbrokes_uk:1.5325; fanduel:1.5293; unibet_uk:1.5252; winamax_de:1.5203; skybet:1.5148; betway:1.5148; tabtouch:1.5146; unibet:1.5146; leovegas_se:1.5146; casumo:1.5146; grosvenor:1.5146; paddypower:1.5041; williamhill:1.4933; tab:1.4933; leovegas:1.4796; winamax_fr:1.4597; virginbet:1.4542
FSV Mainz 05 vs VfB Stuttgart,2026-03-07 09:30:00,1X,1.7913,1.7055,,,,,0.00018565023403916824,38,0.01579153329663052,0.012183496313745148,betfair_ex_eu,38,0.0858,2.69,0.87,Bundesliga,Doble Chance,5.4828,betfair_ex_eu:1.7913; betfair_ex_au:1.7913; betfair_ex_uk:1.7913; unibet_nl:1.7727; unibet_se:1.7727; smarkets:1.7662; pinnacle:1.759; marathonbet:1.7588; coolbet:1.7266; tipico_de:1.7217; nordicbet:1.7159; betsson:1.7159; fanduel:1.7159; bovada:1.7159; casumo:1.712; grosvenor:1.712; unibet:1.712; tabtouch:1.712; leovegas_se:1.712; betclic_fr:1.7073; codere_it:1.7015; winamax_de:1.6971; skybet:1.6971; paddypower:1.6941; pointsbetau:1.6941; betway:1.6941; leovegas:1.6868; tab:1.68; winamax_fr:1.6719; coral:1.6667; betmgm:1.6667; unibet_uk:1.6657; ladbrokes_uk:1.6567; draftkings:1.6511; virginbet:1.6364; betvictor:1.6364; sport888:1.6154; williamhill:1.6154
FSV Mainz 05 vs VfB Stuttgart,2026-03-07 09:30:00,X2,1.4081,1.3527,,,,,0.0002192293561058813,38,0.01529642719731381,0.011935334121490311,betfair_ex_eu,38,0.0554,2.07,0.87,Bundesliga,Doble Chance,5.4828,betfair_ex_eu:1.4081; betfair_ex_au:1.4081; betfair_ex_uk:1.4081; unibet_se:1.3942; smarkets:1.3933; unibet_nl:1.3901; coolbet:1.3866; pinnacle:1.3705; marathonbet:1.3692; codere_it:1.3678; coral:1.3665; betmgm:1.3665; fanduel:1.3598; ladbrokes_uk:1.3598; betclic_fr:1.3598; nordicbet:1.3478; betsson:1.3478; bovada:1.3478; winamax_de:1.3462; skybet:1.3462; casumo:1.3462; grosvenor:1.3462; unibet:1.3462; tabtouch:1.3462; leovegas_se:1.3462; unibet_uk:1.3461; betway:1.3461; winamax_fr:1.3397; williamhill:1.3319; leovegas:1.3274; tipico_de:1.3263; paddypower:1.3263; pointsbetau:1.3263; draftkings:1.3263; tab:1.3263; sport888:1.3125; betvictor:1.3062; virginbet:1.2857
Sheffield United vs West Bromwich Albion,2026-03-07 10:00:00,X2,2.2796,2.0696,,,,,0.0003382561359960004,37,0.021622153296393644,0.016398973759990672,smarkets,37,0.21,4.52,1.01,Championship,Doble Chance,5.4257,smarkets:2.2796; betfair_ex_eu:2.2609; betfair_ex_au:2.2609; betfair_ex_uk:2.2609; pinnacle:2.1614; unibet_uk:2.1517; fanduel:2.1402; skybet:2.1111; nordicbet:2.1067; betsson:2.1067; betvictor:2.1053; draftkings:2.1012; coolbet:2.0956; paddypower:2.0956; marathonbet:2.083; coral:2.081; betmgm:2.081; leovegas_se:2.0749; ladbrokes_uk:2.0659; codere_it:2.0506; bovada:2.0479; tab:2.0479; tipico_de:2.0386; unibet:2.0245; casumo:2.0245; unibet_nl:2.0245; unibet_se:2.0245; grosvenor:2.0245; tabtouch:2.0245; betway:2.0; leovegas:1.9888; williamhill:1.9877; virginbet:1.9636; sport888:1.955; betclic_fr:1.9547; winamax_de:1.9169; winamax_fr:1.8523
Dundee FC vs Motherwell,2026-03-07 10:00:00,1X,2.0099,1.8766,,,,,0.00020051364193615477,34,0.01664243097063681,0.01268783110220831,smarkets,34,0.1333,3.21,1.04,Premiership,Doble Chance,5.3654,smarkets:2.0099; betfair_ex_uk:2.0099; betfair_ex_au:2.0099; betfair_ex_eu:2.0099; pinnacle:1.9494; pointsbetau:1.9194; ladbrokes_uk:1.8947; coral:1.8947; coolbet:1.8947; fanduel:1.8947; paddypower:1.8947; draftkings:1.8882; nordicbet:1.8839; betsson:1.8839; betway:1.8789; tipico_de:1.8789; skybet:1.8747; marathonbet:1.8717; unibet_uk:1.8667; betvictor:1.8587; bovada:1.8483; betmgm:1.8446; unibet_nl:1.8416; unibet_se:1.8416; leovegas:1.8416; unibet:1.8416; codere_it:1.8164; grosvenor:1.8164; casumo:1.8164; tabtouch:1.8164; sport888:1.8082; williamhill:1.8082; leovegas_se:1.8055; virginbet:1.7913
Dundee FC vs Motherwell,2026-03-07 10:00:00,X2,1.277,1.2212,,,,,0.000418257850877539,34,0.018625792815346574,0.015203312104213815,smarkets,34,0.0558,2.3,1.04,Premiership,Doble Chance,5.3654,smarkets:1.277; betfair_ex_uk:1.277; betfair_ex_au:1.277; betfair_ex_eu:1.277; ladbrokes_uk:1.2479; coral:1.2479; coolbet:1.2436; pinnacle:1.237; unibet_nl:1.2335; unibet_se:1.2335; leovegas:1.2335; unibet:1.2335; skybet:1.2333; paddypower:1.2307; pointsbetau:1.223; betmgm:1.2188; draftkings:1.2188; fanduel:1.2133; marathonbet:1.2121; grosvenor:1.2106; casumo:1.2106; tabtouch:1.2106; unibet_uk:1.2103; leovegas_se:1.2065; nordicbet:1.2042; betsson:1.2042; betway:1.1981; virginbet:1.1918; codere_it:1.1897; bovada:1.1897; sport888:1.1854; williamhill:1.1854; tipico_de:1.1769; betvictor:1.1769
Cagliari vs Como,2026-03-07 09:00:00,1X,2.529,2.3155,,,,,0.0002204083064673473,38,0.017292932227331765,0.013230573117054625,betfair_ex_eu,38,0.2135,4.09,0.89,Serie A,Doble Chance,5.236,betfair_ex_eu:2.529; betfair_ex_uk:2.529; betfair_ex_au:2.529; smarkets:2.499; coolbet:2.402; marathonbet:2.3847; pinnacle:2.381; nordicbet:2.366; betsson:2.366; fanduel:2.3636; unibet_se:2.3636; unibet_nl:2.3636; tipico_de:2.3505; betclic_fr:2.3333; betvictor:2.3265; codere_it:2.3162; skybet:2.3158; pointsbetau:2.3158; bovada:2.3158; winamax_de:2.3032; leovegas_se:2.2958; casumo:2.2958; tabtouch:2.2958; unibet:2.2958; grosvenor:2.2958; unibet_uk:2.2819; betway:2.2703; winamax_fr:2.2527; paddypower:2.2473; tab:2.2473; draftkings:2.2212; leovegas:2.2097; coral:2.2044; ladbrokes_uk:2.2044; betmgm:2.2044; virginbet:2.194; williamhill:2.1591; sport888:2.1591
