Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
Atlético Madrid vs Real Sociedad,2026-03-07 12:30:00,1X,1.2152,1.1638,,,,,0.0004197151233229478,36,0.016786454170410393,0.01297224422591136,betfair_ex_eu,36,0.0514,1.97,0.15,La Liga,Doble Chance,34.3333,betfair_ex_eu:1.2152; betfair_ex_au:1.2152; betfair_ex_uk:1.2152; smarkets:1.2017; unibet_se:1.1831; marathonbet:1.1816; betsson:1.1787; nordicbet:1.1787; unibet_nl:1.1781; coolbet:1.1781; pinnacle:1.1715; fanduel:1.1693; codere_it:1.1681; coral:1.1681; betway:1.1681; draftkings:1.1681; winamax_de:1.1612; betmgm:1.1612; unibet_uk:1.1595; betclic_fr:1.156; bovada:1.1539; skybet:1.153; tipico_de:1.153; paddypower:1.1505; tabtouch:1.1495; unibet:1.1495; casumo:1.1495; grosvenor:1.1495; leovegas_se:1.1495; ladbrokes_uk:1.148; betvictor:1.148; williamhill:1.1446; winamax_fr:1.1429; tab:1.1411; leovegas:1.1303; virginbet:1.1067
Atlético Madrid vs Real Sociedad,2026-03-07 12:30:00,X2,2.4,2.25,,,,,0.0001406144745367377,36,0.013867091556863864,0.011016801328118934,betfair_ex_eu,36,0.15,3.15,0.15,La Liga,Doble Chance,34.3333,betfair_ex_eu:2.4; betfair_ex_au:2.4; betfair_ex_uk:2.4; smarkets:2.349; betclic_fr:2.349; pinnacle:2.3237; coolbet:2.3158; winamax_de:2.2925; marathonbet:2.2827; unibet_nl:2.2796; unibet_se:2.2796; bovada:2.2723; draftkings:2.2703; betvictor:2.2703; codere_it:2.2609; tipico_de:2.2609; betmgm:2.2527; fanduel:2.2467; winamax_fr:2.2222; skybet:2.2222; ladbrokes_uk:2.2222; coral:2.2222; betway:2.2222; tabtouch:2.21; unibet:2.21; casumo:2.21; grosvenor:2.21; leovegas_se:2.21; betsson:2.1969; nordicbet:2.1969; unibet_uk:2.191; williamhill:2.191; leovegas:2.1751; paddypower:2.1591; tab:2.1264; virginbet:2.0956
Atalanta BC vs Udinese,2026-03-07 12:00:00,1X,1.1936,1.1508,,,,,0.0004526944747930058,38,0.016667842706993903,0.013162833418642935,betfair_ex_au,38,0.0428,1.91,0.44,Serie A,Doble Chance,11.5455,betfair_ex_au:1.1936; betfair_ex_uk:1.1936; betfair_ex_eu:1.1936; smarkets:1.1841; unibet_se:1.1745; unibet_nl:1.1745; marathonbet:1.1715; coral:1.1693; codere_it:1.1648; pinnacle:1.1638; unibet_uk:1.1601; betmgm:1.1601; betvictor:1.1601; coolbet:1.1601; betway:1.1554; nordicbet:1.1554; betsson:1.1554; winamax_de:1.1553; fanduel:1.1507; ladbrokes_uk:1.1505; skybet:1.1458; bovada:1.1455; tipico_de:1.1411; tab:1.1411; pointsbetau:1.1408; winamax_fr:1.1363; leovegas_se:1.1361; casumo:1.1361; tabtouch:1.1361; unibet:1.1361; grosvenor:1.1361; paddypower:1.1314; sport888:1.1314; williamhill:1.1314; draftkings:1.1314; betclic_fr:1.1309; virginbet:1.098; leovegas:1.098
Atalanta BC vs Udinese,2026-03-07 12:00:00,X2,2.3452,2.195,,,,,0.00013778114843524068,38,0.013755727026295753,0.010559697654324008,betfair_ex_au,38,0.1502,3.06,0.44,Serie A,Doble Chance,11.5455,betfair_ex_au:2.3452; betfair_ex_uk:2.3452; betfair_ex_eu:2.3452; smarkets:2.3113; coolbet:2.274; betclic_fr:2.2473; unibet_se:2.246; unibet_nl:2.246; skybet:2.2297; pinnacle:2.229; fanduel:2.228; winamax_de:2.2132; codere_it:2.2122; tipico_de:2.212; unibet_uk:2.2044; marathonbet:2.2026; nordicbet:2.1956; betsson:2.1956; coral:2.191; betway:2.1875; paddypower:2.1758; pointsbetau:2.1758; bovada:2.1758; winamax_fr:2.1618; leovegas_se:2.16; casumo:2.16; tabtouch:2.16; unibet:2.16; grosvenor:2.16; ladbrokes_uk:2.1591; betmgm:2.1591; betvictor:2.1591; tab:2.1264; leovegas:2.1; sport888:2.093; williamhill:2.093; draftkings:2.093; virginbet:2.0756
1. FC Köln vs Borussia Dortmund,2026-03-07 12:30:00,X2,1.2843,1.229,,,,,0.00044308430548544407,38,0.01913237719177634,0.015187322353226042,betfair_ex_uk,38,0.0553,2.34,0.59,Bundesliga,Doble Chance,8.2203,betfair_ex_uk:1.2843; betfair_ex_eu:1.2843; betfair_ex_au:1.2843; smarkets:1.2795; coolbet:1.26; pointsbetau:1.2539; pinnacle:1.2528; nordicbet:1.2459; betsson:1.2459; unibet_se:1.2446; ladbrokes_uk:1.2414; coral:1.2414; betmgm:1.2414; winamax_de:1.2412; unibet_nl:1.2396; codere_it:1.2366; marathonbet:1.2365; betclic_fr:1.2365; unibet_uk:1.2318; bovada:1.2318; fanduel:1.227; betway:1.227; tipico_de:1.2265; tab:1.2214; paddypower:1.2174; skybet:1.2174; winamax_fr:1.2125; draftkings:1.2032; casumo:1.2017; grosvenor:1.2017; unibet:1.2017; tabtouch:1.2017; leovegas_se:1.2017; sport888:1.1982; williamhill:1.1982; betvictor:1.1888; leovegas:1.1867; virginbet:1.1539
Besiktas JK vs Galatasaray,2026-03-07 12:00:00,1X,1.5853,1.5001,,,,,0.0003166496964815008,33,0.019698696286599017,0.015922125578278264,betfair_ex_uk,33,0.0852,2.94,0.96,Super League,Doble Chance,6.6771,betfair_ex_uk:1.5853; betfair_ex_eu:1.5853; betfair_ex_au:1.5853; smarkets:1.5493; coral:1.5424; coolbet:1.534; codere_it:1.527; ladbrokes_uk:1.527; unibet_uk:1.526; fanduel:1.526; pinnacle:1.5228; tipico_de:1.5097; unibet:1.5096; leovegas_se:1.5096; casumo:1.5096; grosvenor:1.5096; unibet_nl:1.5096; unibet_se:1.5096; tabtouch:1.5096; paddypower:1.4919; pointsbetau:1.4919; marathonbet:1.4882; betsson:1.4746; nordicbet:1.4746; betclic_fr:1.46; leovegas:1.4579; virginbet:1.4579; bovada:1.4571; skybet:1.4412; betway:1.4407; sport888:1.4407; winamax_de:1.44; winamax_fr:1.3978
Besiktas JK vs Galatasaray,2026-03-07 12:00:00,X2,1.5578,1.4678,,,,,0.00035496258982251343,33,0.02063832746622026,0.014967600780176688,betfair_ex_uk,33,0.09,3.04,0.96,Super League,Doble Chance,6.6771,betfair_ex_uk:1.5578; betfair_ex_eu:1.5578; betfair_ex_au:1.5578; smarkets:1.5424; coolbet:1.5157; pinnacle:1.5128; unibet_uk:1.4896; fanduel:1.4896; codere_it:1.4884; coral:1.4819; tipico_de:1.4754; ladbrokes_uk:1.474; pointsbetau:1.474; unibet:1.4667; leovegas_se:1.4667; casumo:1.4667; grosvenor:1.4667; unibet_nl:1.4667; unibet_se:1.4667; tabtouch:1.4667; paddypower:1.4557; marathonbet:1.4548; bovada:1.4473; betsson:1.4455; nordicbet:1.4455; betway:1.4407; sport888:1.4239; leovegas:1.4218; virginbet:1.4218; winamax_de:1.4218; skybet:1.4167; betclic_fr:1.3957; winamax_fr:1.3618
Auxerre vs Strasbourg,2026-03-07 13:00:00,1X,1.8486,1.7249,,,,,0.000262297063540814,37,0.01882708943767212,0.013994010422309284,betfair_ex_au,37,0.1237,3.29,0.82,Ligue 1,Doble Chance,6.0488,betfair_ex_au:1.8486; betfair_ex_eu:1.8486; betfair_ex_uk:1.8486; smarkets:1.8236; coolbet:1.797; pinnacle:1.7832; marathonbet:1.7804; nordicbet:1.7582; betsson:1.7582; fanduel:1.7486; draftkings:1.7468; betclic_fr:1.7359; unibet_nl:1.725; leovegas_se:1.725; unibet_se:1.725; skybet:1.7246; codere_it:1.7236; winamax_de:1.7217; tipico_de:1.7217; bovada:1.7192; betway:1.708; coral:1.7; betmgm:1.7; ladbrokes_uk:1.7; unibet:1.7; paddypower:1.6985; unibet_uk:1.6985; winamax_fr:1.6967; tab:1.6941; casumo:1.6874; grosvenor:1.6874; tabtouch:1.6874; betvictor:1.6746; sport888:1.6439; williamhill:1.6439; leovegas:1.625; virginbet:1.6124
Auxerre vs Strasbourg,2026-03-07 13:00:00,X2,1.3422,1.2902,,,,,0.0003233093090349475,37,0.01762697884990645,0.014167796268381485,betfair_ex_au,37,0.052,2.27,0.82,Ligue 1,Doble Chance,6.0488,betfair_ex_au:1.3422; betfair_ex_eu:1.3422; betfair_ex_uk:1.3422; unibet_nl:1.3321; leovegas_se:1.3321; unibet_se:1.3321; smarkets:1.3273; casumo:1.3058; grosvenor:1.3058; unibet:1.3058; tabtouch:1.3058; marathonbet:1.3021; codere_it:1.2984; coral:1.2982; betmgm:1.2982; ladbrokes_uk:1.2982; pinnacle:1.2961; betclic_fr:1.2938; draftkings:1.2908; coolbet:1.2893; winamax_de:1.2833; unibet_uk:1.2833; nordicbet:1.2832; betsson:1.2832; fanduel:1.2789; skybet:1.2789; betway:1.2757; paddypower:1.2645; betvictor:1.2645; tipico_de:1.2645; bovada:1.2608; winamax_fr:1.2571; leovegas:1.2571; tab:1.2495; virginbet:1.2457; sport888:1.234; williamhill:1.234
Nantes vs Angers,2026-03-07 11:00:00,X2,1.7662,1.6542,,,,,0.0002441803721957026,37,0.01799786412634794,0.013154081099316964,betfair_ex_au,37,0.112,3.01,0.87,Ligue 1,Doble Chance,5.5402,betfair_ex_au:1.7662; betfair_ex_eu:1.7662; betfair_ex_uk:1.7662; smarkets:1.7411; pinnacle:1.7073; marathonbet:1.7042; coolbet:1.6941; draftkings:1.683; skybet:1.6746; fanduel:1.6716; unibet_se:1.6624; unibet_nl:1.6624; leovegas_se:1.6624; winamax_de:1.6602; codere_it:1.6579; betclic_fr:1.6579; bovada:1.6549; paddypower:1.6485; coral:1.6485; betmgm:1.6485; tipico_de:1.6485; nordicbet:1.6466; betsson:1.6466; unibet:1.6374; unibet_uk:1.6328; grosvenor:1.625; tabtouch:1.625; casumo:1.625; betway:1.6215; ladbrokes_uk:1.6215; winamax_fr:1.6215; betvictor:1.6215; sport888:1.5938; williamhill:1.5938; tab:1.5938; leovegas:1.5624; virginbet:1.55
