Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
Manchester City vs Chelsea,2026-01-04 12:30:00,1X,1.2322,1.1908,,,,,0.0003177466663247299,38,0.015349144548301255,0.012430360031073428,betfair_ex_uk,38,0.0414,1.83,0.39,EPL,Doble Chance,11.3846,betfair_ex_uk:1.2322; betfair_ex_au:1.2322; betfair_ex_eu:1.2322; smarkets:1.2267; coolbet:1.2158; marathonbet:1.2144; unibet_nl:1.2144; unibet_se:1.209; codere_it:1.2073; pinnacle:1.2018; bovada:1.2001; unibet_uk:1.2; draftkings:1.1981; leovegas:1.1981; nordicbet:1.1969; betsson:1.1969; pointsbetau:1.1966; fanduel:1.1926; coral:1.1926; betmgm:1.1926; winamax_de:1.1912; ladbrokes_uk:1.1871; leovegas_se:1.1858; tabtouch:1.1803; grosvenor:1.1803; unibet:1.1803; casumo:1.1803; mybookieag:1.1767; betclic_fr:1.1751; betway:1.1736; tipico_de:1.1705; tab:1.1694; williamhill:1.1691; paddypower:1.1639; sport888:1.1639; winamax_fr:1.1554; skybet:1.1522; virginbet:1.1462
Manchester City vs Chelsea,2026-01-04 12:30:00,X2,2.4687,2.3325,,,,,0.00017560631584178973,38,0.015450358691183384,0.012605097509376297,betfair_ex_uk,38,0.1362,3.57,0.39,EPL,Doble Chance,11.3846,betfair_ex_uk:2.4687; betfair_ex_au:2.4687; betfair_ex_eu:2.4687; smarkets:2.4687; coolbet:2.4344; unibet_nl:2.4186; unibet_se:2.4186; nordicbet:2.4119; betsson:2.4119; pinnacle:2.4045; leovegas:2.3958; fanduel:2.3726; tipico_de:2.3726; leovegas_se:2.3684; marathonbet:2.3489; tabtouch:2.3457; grosvenor:2.3457; unibet:2.3457; casumo:2.3457; draftkings:2.3247; virginbet:2.3183; pointsbetau:2.3108; paddypower:2.3108; tab:2.3108; coral:2.3; betmgm:2.3; codere_it:2.2989; bovada:2.275; winamax_de:2.2747; ladbrokes_uk:2.2747; betway:2.2651; skybet:2.2651; unibet_uk:2.2489; betclic_fr:2.2239; mybookieag:2.1989; winamax_fr:2.1747; sport888:2.1724; williamhill:2.1724
Paris Saint Germain vs Paris FC,2026-01-04 14:45:00,1X,1.05,1.0198,,,,,0.0017960821871655219,27,0.013404946869600339,0.010360281059130191,betfair_ex_au,27,0.0302,1.38,0.5,Ligue 1,Doble Chance,9.8,betfair_ex_au:1.05; betfair_ex_eu:1.05; betfair_ex_uk:1.05; smarkets:1.0423; unibet_nl:1.0283; leovegas_se:1.0283; marathonbet:1.027; betmgm:1.027; coolbet:1.0207; unibet:1.0207; ladbrokes_uk:1.0196; coral:1.0196; codere_it:1.0174; winamax_de:1.0171; pinnacle:1.0149; casumo:1.0131; unibet_se:1.0131; grosvenor:1.0131; tabtouch:1.0131; fanduel:1.0121; unibet_uk:1.0121; draftkings:1.0098; betsson:1.0034; nordicbet:1.0034; skybet:1.0024; betway:1.0024; betclic_fr:1.0024
Hellas Verona vs Torino,2026-01-04 12:00:00,1X,1.4712,1.4053,,,,,0.0002034942666622878,37,0.015276860039378086,0.012378304856304534,betfair_ex_au,37,0.0659,2.18,0.76,Serie A,Doble Chance,6.2368,betfair_ex_au:1.4712; betfair_ex_uk:1.4712; betfair_ex_eu:1.4712; smarkets:1.4544; coolbet:1.4434; unibet_se:1.4431; unibet_nl:1.4431; pointsbetau:1.4287; marathonbet:1.4283; pinnacle:1.4252; codere_it:1.418; nordicbet:1.411; betsson:1.411; tipico_de:1.4097; unibet_uk:1.4071; winamax_de:1.4035; bovada:1.4015; coral:1.3986; betway:1.3982; fanduel:1.396; ladbrokes_uk:1.3929; betmgm:1.3929; casumo:1.3929; tabtouch:1.3929; grosvenor:1.3929; unibet:1.3929; leovegas_se:1.3929; betclic_fr:1.3799; williamhill:1.3764; skybet:1.3747; paddypower:1.3719; draftkings:1.3709; tab:1.3709; winamax_fr:1.3677; leovegas:1.3677; virginbet:1.3677; sport888:1.3636
Hellas Verona vs Torino,2026-01-04 12:00:00,X2,1.5374,1.4773,,,,,0.00015585342005725562,37,0.013758098843757838,0.010736336946647485,betfair_ex_au,37,0.0601,2.04,0.76,Serie A,Doble Chance,6.2368,betfair_ex_au:1.5374; betfair_ex_uk:1.5374; betfair_ex_eu:1.5374; unibet_se:1.5246; unibet_nl:1.5246; smarkets:1.5124; pinnacle:1.4998; codere_it:1.4996; coolbet:1.4996; marathonbet:1.4948; nordicbet:1.49; betsson:1.49; winamax_de:1.4866; pointsbetau:1.4849; fanduel:1.475; unibet_uk:1.4746; coral:1.4746; betmgm:1.4746; casumo:1.4746; tabtouch:1.4746; grosvenor:1.4746; unibet:1.4746; leovegas_se:1.4746; bovada:1.47; ladbrokes_uk:1.4668; betclic_fr:1.4646; leovegas:1.4573; betway:1.45; tab:1.45; tipico_de:1.4496; virginbet:1.4496; paddypower:1.445; skybet:1.445; winamax_fr:1.4365; sport888:1.4348; williamhill:1.4246; draftkings:1.4246
Santa Clara vs FC Porto,2026-01-04 13:00:00,1X,3.0391,2.6335,,,,,0.00033920800124746515,34,0.02087980178486062,0.015958982734204433,betfair_ex_au,34,0.4056,5.96,1.4,Primeira Liga,Doble Chance,3.8643,betfair_ex_au:3.0391; betfair_ex_uk:3.0391; betfair_ex_eu:3.0391; smarkets:2.9469; tipico_de:2.7333; coolbet:2.72; fanduel:2.7107; pinnacle:2.7001; coral:2.6923; bovada:2.6717; paddypower:2.6667; marathonbet:2.6289; pointsbetau:2.6218; draftkings:2.6087; betmgm:2.5778; betclic_fr:2.5778; nordicbet:2.5753; betsson:2.5753; skybet:2.5658; williamhill:2.5658; betway:2.5455; ladbrokes_uk:2.5455; casumo:2.5441; grosvenor:2.5441; winamax_fr:2.5251; winamax_de:2.5251; unibet:2.5221; tabtouch:2.5221; leovegas_se:2.5221; unibet_se:2.5221; unibet_nl:2.5221; leovegas:2.5221; sport888:2.4777; virginbet:2.4419
Santa Clara vs FC Porto,2026-01-04 13:00:00,X2,1.114,1.068,,,,,0.0008089413801609212,34,0.016899528341071397,0.012841935623188057,betfair_ex_au,34,0.046,1.84,1.4,Primeira Liga,Doble Chance,3.8643,betfair_ex_au:1.114; betfair_ex_uk:1.114; betfair_ex_eu:1.114; smarkets:1.1025; coral:1.0944; pinnacle:1.0814; ladbrokes_uk:1.0803; betmgm:1.0803; coolbet:1.075; bovada:1.0746; casumo:1.069; grosvenor:1.069; sport888:1.0673; nordicbet:1.066; betsson:1.066; tabtouch:1.0652; betway:1.0642; draftkings:1.0642; unibet:1.06; leovegas_se:1.06; unibet_se:1.06; unibet_nl:1.06; betclic_fr:1.0588; pointsbetau:1.057; fanduel:1.0547; tipico_de:1.0547; marathonbet:1.0546; skybet:1.0517; williamhill:1.0517; winamax_fr:1.0499; winamax_de:1.0499; leovegas:1.0495; virginbet:1.0405; paddypower:1.037
Inter Milan vs Bologna,2026-01-04 14:45:00,1X,1.1229,1.0871,,,,,0.0007033066786303505,37,0.01666175890837542,0.013995037146692986,betfair_ex_au,37,0.0358,1.81,1.25,Serie A,Doble Chance,3.504,betfair_ex_au:1.1229; betfair_ex_uk:1.1229; betfair_ex_eu:1.1229; smarkets:1.1168; nordicbet:1.1095; betsson:1.1095; coolbet:1.1059; marathonbet:1.105; betway:1.0991; unibet_se:1.0991; unibet_nl:1.0991; pinnacle:1.0984; coral:1.0967; codere_it:1.0964; winamax_de:1.0958; tab:1.0932; betmgm:1.0909; tipico_de:1.0889; bovada:1.0864; unibet_uk:1.085; fanduel:1.0839; betclic_fr:1.0819; pointsbetau:1.0813; skybet:1.0733; ladbrokes_uk:1.0733; tabtouch:1.0733; unibet:1.0733; leovegas_se:1.0733; grosvenor:1.0733; casumo:1.0733; winamax_fr:1.0674; sport888:1.0621; williamhill:1.0621; draftkings:1.0615; leovegas:1.0615; paddypower:1.0573; virginbet:1.0444
Paris Saint Germain vs Paris FC,2026-01-04 14:45:00,X2,5.8258,5.0872,,,,,0.0002030900714154579,27,0.013207392371924209,0.010591354111148399,smarkets,27,0.7386,7.12,1.2,Ligue 1,Doble Chance,3.5,smarkets:5.8258; betfair_ex_au:5.8248; betfair_ex_eu:5.8248; betfair_ex_uk:5.8248; coolbet:5.44; marathonbet:5.2273; unibet_nl:5.2174; leovegas_se:5.2174; codere_it:5.1316; unibet:5.0909; casumo:5.0909; unibet_se:5.0909; grosvenor:5.0909; tabtouch:5.0909; unibet_uk:5.0; fanduel:4.8837; betmgm:4.8837; draftkings:4.8696; skybet:4.7727; winamax_de:4.7727; betway:4.7727; ladbrokes_uk:4.7561; coral:4.7561; pinnacle:4.7345; betsson:4.7213; nordicbet:4.7213; betclic_fr:4.7209
Alavés vs Oviedo,2026-01-04 12:30:00,1X,1.2044,1.1629,,,,,0.0003945581937070034,34,0.01609624362551409,0.013141829127674231,betfair_ex_au,34,0.0415,1.87,1.21,La Liga,Doble Chance,3.438,betfair_ex_au:1.2044; betfair_ex_eu:1.2044; betfair_ex_uk:1.2044; smarkets:1.1933; marathonbet:1.1866; coolbet:1.1851; codere_it:1.1812; pinnacle:1.1798; unibet_nl:1.1772; unibet_se:1.1772; winamax_de:1.1763; draftkings:1.1734; betsson:1.1707; nordicbet:1.1707; betclic_fr:1.1588; unibet_uk:1.1586; betway:1.1586; coral:1.1586; ladbrokes_uk:1.1586; bovada:1.1561; paddypower:1.152; fanduel:1.152; tipico_de:1.152; leovegas_se:1.152; tab:1.152; winamax_fr:1.1467; skybet:1.1443; williamhill:1.1443; grosvenor:1.1438; unibet:1.1438; tabtouch:1.1438; casumo:1.1438; leovegas:1.1291; virginbet:1.1062
