fixture_id,bookmaker_id,bookmaker,line,over_odds,under_odds,match,league,starts_at,source,side,odds_decimal,event_id,odds_american
1378052.0,3,Betfair,0.5,1.04,11.0,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,11.0,,
1378052.0,3,Betfair,4.5,6.5,1.1,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,6.5,,
1378052.0,3,Betfair,4.5,6.5,1.1,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.1,,
1378052.0,3,Betfair,5.5,13.0,1.02,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,13.0,,
1378052.0,3,Betfair,5.5,13.0,1.02,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.02,,
1378052.0,13,188Bet,2.5,2.02,1.88,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.02,,
1378052.0,13,188Bet,2.5,2.02,1.88,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.88,,
1378052.0,4,Pinnacle,1.5,1.32,3.54,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.32,,
1378052.0,4,Pinnacle,1.5,1.32,3.54,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,3.54,,
1378052.0,4,Pinnacle,1.75,1.39,3.13,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.39,,
1378052.0,4,Pinnacle,1.75,1.39,3.13,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,3.13,,
1378052.0,4,Pinnacle,2.0,1.49,2.73,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.49,,
1378052.0,4,Pinnacle,2.0,1.49,2.73,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.73,,
1378052.0,4,Pinnacle,2.25,1.74,2.18,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.74,,
1378052.0,4,Pinnacle,2.25,1.74,2.18,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.18,,
1378052.0,4,Pinnacle,2.5,1.98,1.9,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.98,,
1378052.0,4,Pinnacle,2.5,1.98,1.9,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.9,,
1378052.0,4,Pinnacle,2.75,2.25,1.69,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.25,,
1378052.0,4,Pinnacle,2.75,2.25,1.69,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.69,,
1378052.0,4,Pinnacle,3.5,3.47,1.33,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.47,,
1378052.0,4,Pinnacle,3.5,3.47,1.33,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.33,,
1378052.0,4,Pinnacle,3.0,2.76,1.48,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.76,,
1378052.0,4,Pinnacle,3.0,2.76,1.48,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.48,,
1378052.0,4,Pinnacle,3.25,3.11,1.39,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.11,,
1378052.0,4,Pinnacle,3.25,3.11,1.39,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.39,,
1378052.0,5,SBO,2.0,1.47,2.63,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.47,,
1378052.0,5,SBO,2.0,1.47,2.63,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.63,,
1378052.0,5,SBO,2.25,1.72,2.16,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.72,,
1378052.0,5,SBO,2.25,1.72,2.16,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.16,,
1378052.0,5,SBO,2.5,1.98,1.88,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.98,,
1378052.0,5,SBO,2.5,1.98,1.88,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.88,,
1378052.0,5,SBO,2.75,2.25,1.66,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.25,,
1378052.0,5,SBO,2.75,2.25,1.66,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.66,,
1378052.0,11,1xBet,1.5,1.28,3.3,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.28,,
1378052.0,11,1xBet,1.5,1.28,3.3,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,3.3,,
1378052.0,11,1xBet,1.75,1.35,2.95,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.35,,
1378052.0,11,1xBet,1.75,1.35,2.95,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.95,,
1378052.0,11,1xBet,2.0,1.45,2.61,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.45,,
1378052.0,11,1xBet,2.0,1.45,2.61,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.61,,
1378052.0,11,1xBet,2.25,1.69,2.1,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.69,,
1378052.0,11,1xBet,2.25,1.69,2.1,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.1,,
1378052.0,11,1xBet,2.5,2.0,1.94,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.0,,
1378052.0,11,1xBet,2.5,2.0,1.94,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.94,,
1378052.0,11,1xBet,2.75,2.15,1.66,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.15,,
1378052.0,11,1xBet,2.75,2.15,1.66,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.66,,
1378052.0,11,1xBet,3.5,3.16,1.3,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.16,,
1378052.0,11,1xBet,3.5,3.16,1.3,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.3,,
1378052.0,11,1xBet,0.5,1.01,8.7,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.01,,
1378052.0,11,1xBet,0.5,1.01,8.7,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,8.7,,
1378052.0,11,1xBet,0.75,1.02,8.2,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.02,,
1378052.0,11,1xBet,0.75,1.02,8.2,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,8.2,,
1378052.0,11,1xBet,1.0,1.03,7.7,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.03,,
1378052.0,11,1xBet,1.0,1.03,7.7,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,7.7,,
1378052.0,11,1xBet,1.25,1.15,4.5,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.15,,
1378052.0,11,1xBet,1.25,1.15,4.5,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,4.5,,
1378052.0,11,1xBet,3.0,2.57,1.46,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.57,,
1378052.0,11,1xBet,3.0,2.57,1.46,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.46,,
1378052.0,11,1xBet,4.5,5.8,1.07,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,5.8,,
1378052.0,11,1xBet,4.5,5.8,1.07,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.07,,
1378052.0,11,1xBet,3.25,2.91,1.36,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.91,,
1378052.0,11,1xBet,3.25,2.91,1.36,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.36,,
1378052.0,11,1xBet,3.75,3.88,1.2,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.88,,
1378052.0,11,1xBet,3.75,3.88,1.2,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.2,,
1378052.0,11,1xBet,4.0,5.2,1.1,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,5.2,,
1378052.0,11,1xBet,4.0,5.2,1.1,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.1,,
1378052.0,11,1xBet,4.25,5.5,1.09,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,5.5,,
1378052.0,11,1xBet,4.25,5.5,1.09,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.09,,
1378052.0,11,1xBet,5.0,11.0,1.04,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,11.0,,
1378052.0,11,1xBet,5.0,11.0,1.04,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.04,,
1378052.0,11,1xBet,7.5,50.0,1.0,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,50.0,,
1378052.0,11,1xBet,7.5,50.0,1.0,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.0,,
1378052.0,11,1xBet,5.5,13.5,1.02,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,13.5,,
1378052.0,11,1xBet,5.5,13.5,1.02,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.02,,
1378052.0,11,1xBet,6.5,26.0,1.01,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,26.0,,
1378052.0,11,1xBet,6.5,26.0,1.01,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.01,,
1378052.0,32,Betano,1.5,1.33,3.4,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.33,,
1378052.0,32,Betano,1.5,1.33,3.4,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,3.4,,
1378052.0,32,Betano,1.75,1.4,3.05,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.4,,
1378052.0,32,Betano,1.75,1.4,3.05,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,3.05,,
1378052.0,32,Betano,2.0,1.5,2.65,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.5,,
1378052.0,32,Betano,2.0,1.5,2.65,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.65,,
1378052.0,32,Betano,2.25,1.75,2.15,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.75,,
1378052.0,32,Betano,2.25,1.75,2.15,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,2.15,,
1378052.0,32,Betano,2.5,1.98,1.87,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.98,,
1378052.0,32,Betano,2.5,1.98,1.87,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.87,,
1378052.0,32,Betano,2.75,2.25,1.67,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.25,,
1378052.0,32,Betano,2.75,2.25,1.67,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.67,,
1378052.0,32,Betano,3.5,3.35,1.33,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.35,,
1378052.0,32,Betano,3.5,3.35,1.33,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.33,,
1378052.0,32,Betano,0.5,1.07,8.75,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.07,,
1378052.0,32,Betano,0.5,1.07,8.75,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,8.75,,
1378052.0,32,Betano,3.0,2.75,1.47,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,2.75,,
1378052.0,32,Betano,3.0,2.75,1.47,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.47,,
1378052.0,32,Betano,4.5,6.2,1.12,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,6.2,,
1378052.0,32,Betano,4.5,6.2,1.12,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.12,,
1378052.0,32,Betano,3.25,3.1,1.4,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.1,,
1378052.0,32,Betano,3.25,3.1,1.4,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.4,,
1378052.0,32,Betano,5.5,11.0,1.04,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,11.0,,
1378052.0,32,Betano,5.5,11.0,1.04,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.04,,
1378052.0,32,Betano,6.5,16.0,1.01,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,16.0,,
1378052.0,32,Betano,6.5,16.0,1.01,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.01,,
1378052.0,34,Superbet,1.5,1.31,3.45,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.31,,
1378052.0,34,Superbet,1.5,1.31,3.45,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,3.45,,
1378052.0,34,Superbet,2.5,1.95,1.85,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.95,,
1378052.0,34,Superbet,2.5,1.95,1.85,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.85,,
1378052.0,34,Superbet,3.5,3.4,1.32,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,3.4,,
1378052.0,34,Superbet,3.5,3.4,1.32,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.32,,
1378052.0,34,Superbet,0.5,1.06,9.7,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,1.06,,
1378052.0,34,Superbet,0.5,1.06,9.7,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,9.7,,
1378052.0,34,Superbet,4.5,6.7,1.11,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,6.7,,
1378052.0,34,Superbet,4.5,6.7,1.11,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.11,,
1378052.0,34,Superbet,5.5,14.0,1.03,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,14.0,,
1378052.0,34,Superbet,5.5,14.0,1.03,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.03,,
1378052.0,34,Superbet,6.5,31.0,1.01,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,over,31.0,,
1378052.0,34,Superbet,6.5,31.0,1.01,Sassuolo vs Juventus,Serie A,2026-01-06T19:45:00+00:00,API-FOOTBALL,under,1.01,,
1379178.0,1,10Bet,1.5,1.3,3.45,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.3,,
1379178.0,1,10Bet,1.5,1.3,3.45,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,3.45,,
1379178.0,1,10Bet,2.5,1.9,1.85,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.9,,
1379178.0,1,10Bet,2.5,1.9,1.85,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.85,,
1379178.0,1,10Bet,3.5,3.2,1.33,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,3.2,,
1379178.0,1,10Bet,3.5,3.2,1.33,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.33,,
1379178.0,1,10Bet,0.5,1.06,8.5,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.06,,
1379178.0,1,10Bet,0.5,1.06,8.5,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,8.5,,
1379178.0,1,10Bet,4.5,6.25,1.11,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,6.25,,
1379178.0,1,10Bet,4.5,6.25,1.11,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.11,,
1379178.0,8,Bet365,1.5,1.28,3.75,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.28,,
1379178.0,8,Bet365,1.5,1.28,3.75,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,3.75,,
1379178.0,8,Bet365,2.5,1.91,1.91,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.91,,
1379178.0,8,Bet365,2.5,1.91,1.91,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.91,,
1379178.0,8,Bet365,3.5,3.2,1.36,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,3.2,,
1379178.0,8,Bet365,3.5,3.2,1.36,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.36,,
1379178.0,8,Bet365,0.5,1.06,10.0,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.06,,
1379178.0,8,Bet365,0.5,1.06,10.0,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,10.0,,
1379178.0,8,Bet365,4.5,6.0,1.12,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,6.0,,
1379178.0,8,Bet365,4.5,6.0,1.12,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.12,,
1379178.0,8,Bet365,7.5,51.0,1.0,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,51.0,,
1379178.0,8,Bet365,7.5,51.0,1.0,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.0,,
1379178.0,8,Bet365,5.5,13.0,1.04,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,13.0,,
1379178.0,8,Bet365,5.5,13.0,1.04,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.04,,
1379178.0,8,Bet365,6.5,26.0,1.01,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,26.0,,
1379178.0,8,Bet365,6.5,26.0,1.01,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.01,,
1379178.0,2,Marathonbet,1.5,1.27,3.36,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.27,,
1379178.0,2,Marathonbet,1.5,1.27,3.36,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,3.36,,
1379178.0,2,Marathonbet,1.75,1.33,3.05,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.33,,
1379178.0,2,Marathonbet,1.75,1.33,3.05,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,3.05,,
1379178.0,2,Marathonbet,2.0,1.44,2.64,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.44,,
1379178.0,2,Marathonbet,2.0,1.44,2.64,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,2.64,,
1379178.0,2,Marathonbet,2.25,1.67,2.13,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.67,,
1379178.0,2,Marathonbet,2.25,1.67,2.13,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,2.13,,
1379178.0,2,Marathonbet,2.5,1.93,1.9,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.93,,
1379178.0,2,Marathonbet,2.5,1.93,1.9,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.9,,
1379178.0,2,Marathonbet,2.75,2.14,1.67,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,2.14,,
1379178.0,2,Marathonbet,2.75,2.14,1.67,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.67,,
1379178.0,2,Marathonbet,3.5,3.16,1.3,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,3.16,,
1379178.0,2,Marathonbet,3.5,3.16,1.3,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.3,,
1379178.0,2,Marathonbet,0.5,1.0,9.0,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.0,,
1379178.0,2,Marathonbet,0.5,1.0,9.0,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,9.0,,
1379178.0,2,Marathonbet,0.75,1.01,8.5,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.01,,
1379178.0,2,Marathonbet,0.75,1.01,8.5,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,8.5,,
1379178.0,2,Marathonbet,1.0,1.03,7.9,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.03,,
1379178.0,2,Marathonbet,1.0,1.03,7.9,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,7.9,,
1379178.0,2,Marathonbet,1.25,1.14,4.6,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,1.14,,
1379178.0,2,Marathonbet,1.25,1.14,4.6,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,4.6,,
1379178.0,2,Marathonbet,3.0,2.54,1.47,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,2.54,,
1379178.0,2,Marathonbet,3.0,2.54,1.47,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.47,,
1379178.0,2,Marathonbet,4.5,5.9,1.07,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,5.9,,
1379178.0,2,Marathonbet,4.5,5.9,1.07,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.07,,
1379178.0,2,Marathonbet,3.25,2.86,1.37,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,2.86,,
1379178.0,2,Marathonbet,3.25,2.86,1.37,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.37,,
1379178.0,2,Marathonbet,3.75,3.78,1.21,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,3.78,,
1379178.0,2,Marathonbet,3.75,3.78,1.21,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.21,,
1379178.0,2,Marathonbet,4.0,5.25,1.1,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,5.25,,
1379178.0,2,Marathonbet,4.0,5.25,1.1,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.1,,
1379178.0,2,Marathonbet,4.25,5.55,1.08,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,over,5.55,,
1379178.0,2,Marathonbet,4.25,5.55,1.08,West Ham United vs Nottingham Forest,Premier League,2026-01-06T20:00:00+00:00,API-FOOTBALL,under,1.08,,
