Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
Pisa vs Como,2026-01-06 09:00:00,1X,2.1876,2.042,,,,,0.0001650189932728721,37,0.015113603228306757,0.011972648751029413,betfair_ex_eu,37,0.1456,3.14,0.36,Serie A,Doble Chance,14.3056,betfair_ex_eu:2.1876; betfair_ex_au:2.1876; betfair_ex_uk:2.1876; smarkets:2.1538; coolbet:2.0928; tipico_de:2.092; pinnacle:2.0897; fanduel:2.0864; betclic_fr:2.0861; winamax_de:2.076; unibet_se:2.074; unibet_nl:2.074; marathonbet:2.0603; codere_it:2.0588; bovada:2.0579; unibet_uk:2.0414; nordicbet:2.033; betsson:2.033; skybet:2.0238; pointsbetau:2.0238; coral:2.0238; betmgm:2.0238; winamax_fr:2.0073; virginbet:2.006; leovegas_se:2.006; casumo:2.006; unibet:2.006; tabtouch:2.006; grosvenor:2.006; paddypower:1.988; leovegas:1.988; ladbrokes_uk:1.988; betway:1.9816; tab:1.9816; draftkings:1.9728; sport888:1.9215; williamhill:1.9215
Pisa vs Como,2026-01-06 09:00:00,X2,1.2075,1.1668,,,,,0.00030578859131407993,37,0.014494463765312635,0.012082059865430022,betfair_ex_eu,37,0.0407,1.7,0.36,Serie A,Doble Chance,14.3056,betfair_ex_eu:1.2075; betfair_ex_au:1.2075; betfair_ex_uk:1.2075; smarkets:1.1974; marathonbet:1.1907; coolbet:1.1907; unibet_se:1.1872; unibet_nl:1.1872; pinnacle:1.1785; betway:1.1769; coral:1.1769; codere_it:1.1755; betclic_fr:1.1744; nordicbet:1.1742; betsson:1.1742; winamax_de:1.1677; bovada:1.1655; ladbrokes_uk:1.1647; fanduel:1.164; pointsbetau:1.164; betmgm:1.164; unibet_uk:1.1611; skybet:1.1553; tab:1.1553; tipico_de:1.1533; draftkings:1.151; leovegas_se:1.1495; casumo:1.1495; unibet:1.1495; tabtouch:1.1495; grosvenor:1.1495; winamax_fr:1.1478; paddypower:1.1436; sport888:1.1436; williamhill:1.1436; virginbet:1.1365; leovegas:1.135
Manchester City vs Brighton and Hove Albion,2026-01-07 14:30:00,1X,1.1304,1.0957,,,,,0.0007341500386965495,38,0.01738691656100728,0.01463971166971068,betfair_ex_au,38,0.0347,1.89,0.37,EPL,Doble Chance,12.1622,betfair_ex_au:1.1304; betfair_ex_eu:1.1304; betfair_ex_uk:1.1304; smarkets:1.12; unibet_se:1.1159; unibet_nl:1.1159; coolbet:1.1159; pinnacle:1.1143; nordicbet:1.1096; betsson:1.1096; draftkings:1.1096; marathonbet:1.1075; codere_it:1.1054; bovada:1.1054; betway:1.1053; unibet_uk:1.1053; betmgm:1.1053; coral:1.1053; ladbrokes_uk:1.1053; leovegas:1.0991; winamax_de:1.0928; fanduel:1.0928; tipico_de:1.0915; mybookieag:1.0906; leovegas_se:1.0864; casumo:1.0823; tabtouch:1.0823; grosvenor:1.0823; unibet:1.0823; tab:1.0815; pointsbetau:1.0802; betclic_fr:1.08; skybet:1.0692; sport888:1.0692; winamax_fr:1.0612; williamhill:1.0597; virginbet:1.0548; paddypower:1.0506
Manchester City vs Brighton and Hove Albion,2026-01-07 14:30:00,X2,3.3957,3.1024,,,,,0.00021800941537769014,38,0.016248334682942338,0.013896241442539857,betfair_ex_au,38,0.2933,5.06,0.37,EPL,Doble Chance,12.1622,betfair_ex_au:3.3957; betfair_ex_eu:3.3957; betfair_ex_uk:3.3957; smarkets:3.36; coolbet:3.2675; unibet_se:3.2593; unibet_nl:3.2593; tipico_de:3.2386; leovegas_se:3.2239; leovegas:3.2239; casumo:3.188; tabtouch:3.188; grosvenor:3.188; unibet:3.188; virginbet:3.1698; marathonbet:3.1557; fanduel:3.1395; nordicbet:3.1181; betsson:3.1181; pinnacle:3.1052; pointsbetau:3.0882; draftkings:3.08; betclic_fr:3.0484; codere_it:3.0484; winamax_de:3.0; unibet_uk:3.0; paddypower:3.0; bovada:3.0; betmgm:2.9531; mybookieag:2.9277; skybet:2.9167; sport888:2.9167; tab:2.9167; betway:2.9043; coral:2.9043; ladbrokes_uk:2.9043; winamax_fr:2.8578; williamhill:2.8475
Burnley vs Manchester United,2026-01-07 15:15:00,1X,2.3305,2.1749,,,,,0.0001921874501919782,38,0.016260361102663365,0.013259361053000318,betfair_ex_au,38,0.1556,3.57,0.38,EPL,Doble Chance,11.7105,betfair_ex_au:2.3305; betfair_ex_eu:2.3305; betfair_ex_uk:2.3305; smarkets:2.3117; coolbet:2.2609; pinnacle:2.2532; betsson:2.247; nordicbet:2.247; marathonbet:2.2376; unibet_nl:2.2322; unibet_se:2.2322; fanduel:2.21; tipico_de:2.2022; leovegas:2.2022; leovegas_se:2.2022; pointsbetau:2.1714; grosvenor:2.1669; unibet:2.1669; casumo:2.1669; tabtouch:2.1669; draftkings:2.1609; paddypower:2.1591; tab:2.1416; winamax_de:2.1395; unibet_uk:2.1395; codere_it:2.1395; betclic_fr:2.1251; skybet:2.1209; betway:2.1176; betmgm:2.1176; coral:2.1176; virginbet:2.0959; mybookieag:2.0893; ladbrokes_uk:2.0893; bovada:2.0854; winamax_fr:2.0533; williamhill:2.0455; sport888:2.039
West Ham United vs Nottingham Forest,2026-01-06 15:00:00,1X,1.7102,1.6236,,,,,0.00017056328532567675,38,0.014969402653130801,0.010564185815086247,betfair_ex_au,38,0.0866,2.46,0.49,EPL,Doble Chance,9.0408,betfair_ex_au:1.7102; betfair_ex_eu:1.7102; betfair_ex_uk:1.7102; smarkets:1.6967; coolbet:1.6859; unibet_nl:1.6602; marathonbet:1.6543; pinnacle:1.6508; unibet_se:1.6466; leovegas:1.6351; draftkings:1.6351; tipico_de:1.6246; codere_it:1.6235; unibet_uk:1.6235; betclic_fr:1.6224; fanduel:1.6215; winamax_de:1.6215; skybet:1.6215; pointsbetau:1.6215; betsson:1.6215; nordicbet:1.6215; leovegas_se:1.6215; coral:1.6215; betmgm:1.6215; unibet:1.6101; tabtouch:1.6101; casumo:1.6101; grosvenor:1.6101; paddypower:1.5984; betway:1.5984; mybookieag:1.5931; tab:1.5866; bovada:1.5795; winamax_fr:1.5714; virginbet:1.5714; ladbrokes_uk:1.5714; williamhill:1.56; sport888:1.5435
Lecce vs AS Roma,2026-01-06 12:00:00,1X,2.2065,2.0913,,,,,0.00019134428930583027,37,0.016268597956197325,0.013629759601967422,betfair_ex_uk,37,0.1152,3.39,0.57,Serie A,Doble Chance,8.5789,betfair_ex_uk:2.2065; betfair_ex_eu:2.2065; betfair_ex_au:2.2065; unibet_se:2.2021; unibet_nl:2.2021; smarkets:2.1876; grosvenor:2.1348; casumo:2.1348; leovegas_se:2.1348; unibet:2.1348; tabtouch:2.1348; coolbet:2.1313; marathonbet:2.1236; fanduel:2.1236; pinnacle:2.1205; leovegas:2.1156; winamax_de:2.1097; tipico_de:2.108; virginbet:2.1011; betclic_fr:2.1; codere_it:2.092; unibet_uk:2.0819; bovada:2.074; betsson:2.0674; nordicbet:2.0674; skybet:2.0588; betway:2.0263; paddypower:2.0238; pointsbetau:2.0238; winamax_fr:2.0238; tab:2.0238; draftkings:1.9897; sport888:1.988; ladbrokes_uk:1.988; coral:1.988; betmgm:1.988; williamhill:1.9556
Lecce vs AS Roma,2026-01-06 12:00:00,X2,1.2044,1.1557,,,,,0.00046626627155143245,37,0.017404158078735053,0.014221321838475636,betfair_ex_uk,37,0.0487,2.03,0.57,Serie A,Doble Chance,8.5789,betfair_ex_uk:1.2044; betfair_ex_eu:1.2044; betfair_ex_au:1.2044; smarkets:1.1944; marathonbet:1.1799; coolbet:1.1799; pinnacle:1.1755; betsson:1.1722; nordicbet:1.1722; codere_it:1.1667; ladbrokes_uk:1.1647; coral:1.1647; pointsbetau:1.164; unibet_se:1.1632; unibet_nl:1.1632; betclic_fr:1.1622; bovada:1.1611; winamax_de:1.1586; tab:1.1553; unibet_uk:1.1522; betmgm:1.1521; fanduel:1.1488; paddypower:1.1466; draftkings:1.1452; skybet:1.1442; tipico_de:1.1442; betway:1.1436; williamhill:1.135; winamax_fr:1.1333; grosvenor:1.1298; casumo:1.1298; leovegas_se:1.1298; unibet:1.1298; tabtouch:1.1298; sport888:1.122; virginbet:1.1199; leovegas:1.1154
Lazio vs Fiorentina,2026-01-07 14:45:00,1X,1.4222,1.3553,,,,,0.0002943090298524363,37,0.01779167982498341,0.014203882618527815,betfair_ex_eu,37,0.0669,2.43,0.62,Serie A,Doble Chance,8.0645,betfair_ex_eu:1.4222; betfair_ex_au:1.4222; betfair_ex_uk:1.4222; smarkets:1.4098; unibet_nl:1.4061; unibet_se:1.4061; codere_it:1.3718; marathonbet:1.3716; pinnacle:1.3698; coolbet:1.3685; betsson:1.3654; nordicbet:1.3654; leovegas_se:1.3649; casumo:1.3649; unibet:1.3649; grosvenor:1.3649; tabtouch:1.3649; betway:1.3527; unibet_uk:1.3464; winamax_de:1.3459; leovegas:1.3459; bovada:1.3456; ladbrokes_uk:1.3382; coral:1.3382; betmgm:1.3382; pointsbetau:1.3367; tipico_de:1.3367; fanduel:1.3333; paddypower:1.3333; skybet:1.3333; virginbet:1.3302; draftkings:1.3273; betclic_fr:1.3265; tab:1.3132; winamax_fr:1.3112; williamhill:1.3019; sport888:1.2857
Lazio vs Fiorentina,2026-01-07 14:45:00,X2,1.6246,1.565,,,,,0.00015995132392613283,37,0.014303566249677423,0.012378137155182095,betfair_ex_eu,37,0.0596,2.24,0.62,Serie A,Doble Chance,8.0645,betfair_ex_eu:1.6246; betfair_ex_au:1.6246; betfair_ex_uk:1.6246; smarkets:1.6124; coral:1.6124; betmgm:1.6124; coolbet:1.6101; ladbrokes_uk:1.6; unibet_nl:1.5984; unibet_se:1.5984; pinnacle:1.59; codere_it:1.5874; marathonbet:1.5842; winamax_de:1.575; pointsbetau:1.5746; tipico_de:1.5746; unibet_uk:1.5624; sport888:1.56; bovada:1.56; betclic_fr:1.5573; betway:1.55; leovegas_se:1.5484; casumo:1.5484; unibet:1.5484; grosvenor:1.5484; tabtouch:1.5484; draftkings:1.5374; leovegas:1.5366; betsson:1.5313; nordicbet:1.5313; winamax_fr:1.525; fanduel:1.5246; paddypower:1.5246; skybet:1.5246; williamhill:1.5246; virginbet:1.5116; tab:1.4983
Brentford vs Sunderland,2026-01-07 14:30:00,X2,2.0858,1.9735,,,,,0.00015662897258225347,38,0.014728441015314645,0.011099675446525103,smarkets,38,0.1123,2.91,0.57,EPL,Doble Chance,7.6491,smarkets:2.0858; betfair_ex_au:2.0858; betfair_ex_eu:2.0858; betfair_ex_uk:2.0858; coolbet:2.0344; unibet_se:2.0305; unibet_nl:2.0305; pinnacle:2.0211; marathonbet:2.0143; betsson:2.0099; nordicbet:2.0099; leovegas:1.995; fanduel:1.98; tipico_de:1.98; leovegas_se:1.98; draftkings:1.9742; unibet_uk:1.9698; grosvenor:1.9698; casumo:1.9698; tabtouch:1.9698; unibet:1.9698; ladbrokes_uk:1.9657; coral:1.9657; betmgm:1.9657; codere_it:1.9595; winamax_de:1.9529; betclic_fr:1.9432; betway:1.9385; paddypower:1.9355; pointsbetau:1.9295; virginbet:1.9295; tab:1.9194; skybet:1.9091; williamhill:1.9091; bovada:1.9084; winamax_fr:1.8882; mybookieag:1.8823; sport888:1.8378
Melbourne City vs Brisbane Roar,2026-01-06 03:00:00,X2,2.0659,1.9158,,,,,0.0002083484082777813,32,0.016978086946152306,0.013048306994990959,betfair_ex_eu,32,0.1501,3.33,0.76,A-League,Doble Chance,7.4474,betfair_ex_eu:2.0659; betfair_ex_uk:2.0455; betfair_ex_au:2.0455; smarkets:2.0305; coolbet:2.0; bovada:1.9845; pinnacle:1.9798; pointsbetau:1.9367; draftkings:1.9338; marathonbet:1.924; codere_it:1.9091; paddypower:1.9091; leovegas:1.9019; leovegas_se:1.9019; unibet_uk:1.8941; tabtouch:1.8925; grosvenor:1.8925; unibet:1.8925; unibet_nl:1.8925; casumo:1.8925; unibet_se:1.8925; tab:1.8889; winamax_de:1.8882; betsson:1.8839; nordicbet:1.8839; coral:1.8789; ladbrokes_uk:1.8789; sport888:1.8727; williamhill:1.848; betmgm:1.848; virginbet:1.8162; winamax_fr:1.8021
Bologna vs Atalanta BC,2026-01-07 12:30:00,1X,1.5651,1.495,,,,,0.00022679763725589,37,0.01666471041108712,0.012869536161393429,betfair_ex_uk,37,0.0701,2.49,0.66,Serie A,Doble Chance,7.4091,betfair_ex_uk:1.5651; betfair_ex_au:1.5651; betfair_ex_eu:1.5651; smarkets:1.5486; unibet_nl:1.5456; unibet_se:1.5456; coolbet:1.5293; pinnacle:1.5227; marathonbet:1.5172; codere_it:1.5102; nordicbet:1.5099; betsson:1.5099; ladbrokes_uk:1.5049; coral:1.5049; betmgm:1.5049; pointsbetau:1.5; casumo:1.495; leovegas_se:1.495; unibet:1.495; tabtouch:1.495; grosvenor:1.495; bovada:1.4925; unibet_uk:1.485; fanduel:1.485; winamax_de:1.4796; tipico_de:1.479; paddypower:1.4748; betway:1.4748; leovegas:1.4697; virginbet:1.4636; draftkings:1.4597; tab:1.4538; betclic_fr:1.4448; winamax_fr:1.4444; skybet:1.4436; sport888:1.4199; williamhill:1.4199
Bologna vs Atalanta BC,2026-01-07 12:30:00,X2,1.5111,1.4525,,,,,0.00017757633773230304,37,0.014508109334885623,0.01108815503812272,betfair_ex_uk,37,0.0586,2.1,0.66,Serie A,Doble Chance,7.4091,betfair_ex_uk:1.5111; betfair_ex_au:1.5111; betfair_ex_eu:1.5111; smarkets:1.495; unibet_nl:1.4924; unibet_se:1.4924; codere_it:1.4796; pinnacle:1.4748; marathonbet:1.4745; coral:1.4733; coolbet:1.4728; fanduel:1.4697; betmgm:1.4571; unibet_uk:1.4542; pointsbetau:1.4542; paddypower:1.4506; winamax_de:1.4479; casumo:1.4479; leovegas_se:1.4479; unibet:1.4479; tabtouch:1.4479; grosvenor:1.4479; bovada:1.4475; betway:1.4444; ladbrokes_uk:1.4407; nordicbet:1.4383; betsson:1.4383; skybet:1.4345; tipico_de:1.4345; betclic_fr:1.4321; draftkings:1.4289; tab:1.4243; leovegas:1.4224; virginbet:1.4159; winamax_fr:1.413; sport888:1.3839; williamhill:1.3839
Crystal Palace vs Aston Villa,2026-01-07 14:30:00,1X,1.6867,1.6116,,,,,0.0002695157282606217,38,0.018673750677827134,0.014576059190911726,betfair_ex_au,38,0.0751,2.96,0.61,EPL,Doble Chance,7.2131,betfair_ex_au:1.6867; betfair_ex_eu:1.6867; betfair_ex_uk:1.6867; unibet_nl:1.6852; unibet_se:1.6716; smarkets:1.6617; coolbet:1.6608; leovegas_se:1.6602; leovegas:1.6602; marathonbet:1.6385; grosvenor:1.6351; unibet:1.6351; casumo:1.6351; tabtouch:1.6351; pinnacle:1.6301; tipico_de:1.6246; codere_it:1.6215; unibet_uk:1.6101; virginbet:1.6101; betsson:1.6078; nordicbet:1.6078; fanduel:1.5984; betway:1.5984; winamax_de:1.5965; draftkings:1.5965; pointsbetau:1.5938; coral:1.5938; betmgm:1.5938; betclic_fr:1.585; mybookieag:1.5723; tab:1.5714; ladbrokes_uk:1.5714; paddypower:1.56; williamhill:1.56; skybet:1.5484; winamax_fr:1.5464; sport888:1.5325; bovada:1.4701
West Ham United vs Nottingham Forest,2026-01-06 15:00:00,X2,1.4319,1.3729,,,,,0.00019876859182886672,38,0.014782876394035787,0.011710275927096378,smarkets,38,0.059,2.04,0.6,EPL,Doble Chance,7.2,smarkets:1.4319; betfair_ex_au:1.4248; betfair_ex_eu:1.4248; betfair_ex_uk:1.4248; unibet_nl:1.4084; unibet_se:1.4084; coolbet:1.3992; bovada:1.3931; betsson:1.3896; nordicbet:1.3896; leovegas_se:1.3896; leovegas:1.3896; pinnacle:1.3877; marathonbet:1.3827; fanduel:1.3719; pointsbetau:1.3719; draftkings:1.3719; coral:1.3719; betmgm:1.3719; unibet:1.3707; tabtouch:1.3707; casumo:1.3707; grosvenor:1.3707; codere_it:1.3637; unibet_uk:1.3637; betway:1.3554; ladbrokes_uk:1.3554; winamax_de:1.354; skybet:1.354; williamhill:1.3468; tab:1.3468; mybookieag:1.3414; paddypower:1.3378; tipico_de:1.3378; sport888:1.3378; virginbet:1.3378; betclic_fr:1.3326; winamax_fr:1.32
