fixture_id,bookmaker_id,bookmaker,line,over_odds,under_odds,match,league,starts_at,source,side,odds_decimal,event_id,odds_american
1378047.0,8,Bet365,2.5,2.3,1.62, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.62,,
1378047.0,8,Bet365,3.5,4.33,1.22, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,4.33,,
1378047.0,8,Bet365,3.5,4.33,1.22, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.22,,
1378047.0,8,Bet365,0.5,1.08,8.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.08,,
1378047.0,8,Bet365,0.5,1.08,8.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,8.0,,
1378047.0,8,Bet365,4.5,9.0,1.07, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,9.0,,
1378047.0,8,Bet365,4.5,9.0,1.07, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.07,,
1378047.0,8,Bet365,5.5,19.0,1.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,19.0,,
1378047.0,8,Bet365,5.5,19.0,1.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.02,,
1378047.0,8,Bet365,6.5,41.0,1.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,41.0,,
1378047.0,8,Bet365,6.5,41.0,1.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.0,,
1378047.0,8,Bet365,1.5,3.4,1.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.4,,
1378047.0,8,Bet365,1.5,3.4,1.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.3,,
1378047.0,8,Bet365,2.5,10.0,1.06, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,10.0,,
1378047.0,8,Bet365,2.5,10.0,1.06, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.06,,
1378047.0,8,Bet365,3.5,26.0,1.01, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,26.0,,
1378047.0,8,Bet365,3.5,26.0,1.01, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.01,,
1378047.0,8,Bet365,0.5,1.5,2.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.5,,
1378047.0,8,Bet365,0.5,1.5,2.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.5,,
1378047.0,8,Bet365,1.5,2.5,1.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.5,,
1378047.0,8,Bet365,1.5,2.5,1.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.5,,
1378047.0,8,Bet365,2.5,6.0,1.12, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,6.0,,
1378047.0,8,Bet365,2.5,6.0,1.12, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.12,,
1378047.0,8,Bet365,3.5,17.0,1.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,17.0,,
1378047.0,8,Bet365,3.5,17.0,1.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.02,,
1378047.0,8,Bet365,0.5,1.3,3.4, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.3,,
1378047.0,8,Bet365,0.5,1.3,3.4, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,3.4,,
1378047.0,8,Bet365,3.5,1.8,1.91, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.8,,
1378047.0,8,Bet365,3.5,1.8,1.91, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.91,,
1378047.0,8,Bet365,5.5,1.83,1.83, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.83,,
1378047.0,8,Bet365,5.5,1.83,1.83, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.83,,
1378047.0,8,Bet365,3.5,1.62,2.2, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.62,,
1378047.0,8,Bet365,3.5,1.62,2.2, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.2,,
1378047.0,8,Bet365,4.5,1.95,1.85, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.95,,
1378047.0,8,Bet365,4.5,1.95,1.85, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.85,,
1378047.0,8,Bet365,4.0,1.92,1.88, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.92,,
1378047.0,8,Bet365,4.0,1.92,1.88, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.88,,
1378047.0,2,Marathonbet,1.5,1.45,2.81, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.45,,
1378047.0,2,Marathonbet,1.5,1.45,2.81, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.81,,
1378047.0,2,Marathonbet,1.75,1.54,2.39, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.54,,
1378047.0,2,Marathonbet,1.75,1.54,2.39, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.39,,
1378047.0,2,Marathonbet,2.0,1.73,2.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.73,,
1378047.0,2,Marathonbet,2.0,1.73,2.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.02,,
1378047.0,2,Marathonbet,2.25,2.01,1.72, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.01,,
1378047.0,2,Marathonbet,2.25,2.01,1.72, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.72,,
1378047.0,2,Marathonbet,2.5,2.27,1.55, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.27,,
1378047.0,2,Marathonbet,2.5,2.27,1.55, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.55,,
1378047.0,2,Marathonbet,2.75,2.69,1.39, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.69,,
1378047.0,2,Marathonbet,2.75,2.69,1.39, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.39,,
1378047.0,2,Marathonbet,3.5,4.3,1.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,4.3,,
1378047.0,2,Marathonbet,3.5,4.3,1.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.15,,
1378047.0,2,Marathonbet,0.5,1.05,7.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.05,,
1378047.0,2,Marathonbet,0.5,1.05,7.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,7.5,,
1378047.0,2,Marathonbet,0.75,1.07,6.85, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.07,,
1378047.0,2,Marathonbet,0.75,1.07,6.85, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,6.85,,
1378047.0,2,Marathonbet,1.0,1.1,6.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.1,,
1378047.0,2,Marathonbet,1.0,1.1,6.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,6.15,,
1378047.0,2,Marathonbet,1.25,1.27,3.56, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.27,,
1378047.0,2,Marathonbet,1.25,1.27,3.56, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,3.56,,
1378047.0,2,Marathonbet,3.0,3.52,1.23, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.52,,
1378047.0,2,Marathonbet,3.0,3.52,1.23, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.23,,
1378047.0,2,Marathonbet,4.5,9.0,1.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,9.0,,
1378047.0,2,Marathonbet,4.5,9.0,1.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.0,,
1378047.0,2,Marathonbet,3.25,3.9,1.18, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.9,,
1378047.0,2,Marathonbet,3.25,3.9,1.18, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.18,,
1378047.0,2,Marathonbet,3.75,5.5,1.08, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,5.5,,
1378047.0,2,Marathonbet,3.75,5.5,1.08, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.08,,
1378047.0,2,Marathonbet,4.0,8.2,1.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,8.2,,
1378047.0,2,Marathonbet,4.0,8.2,1.02, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.02,,
1378047.0,2,Marathonbet,4.25,8.7,1.01, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,8.7,,
1378047.0,2,Marathonbet,4.25,8.7,1.01, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.01,,
1378047.0,2,Marathonbet,1.5,3.44,1.28, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.44,,
1378047.0,2,Marathonbet,1.5,3.44,1.28, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.28,,
1378047.0,2,Marathonbet,2.0,8.3,1.04, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,8.3,,
1378047.0,2,Marathonbet,2.0,8.3,1.04, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.04,,
1378047.0,2,Marathonbet,2.5,9.6,1.01, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,9.6,,
1378047.0,2,Marathonbet,2.5,9.6,1.01, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.01,,
1378047.0,2,Marathonbet,0.5,1.52,2.42, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.52,,
1378047.0,2,Marathonbet,0.5,1.52,2.42, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.42,,
1378047.0,2,Marathonbet,1.0,2.28,1.61, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.28,,
1378047.0,2,Marathonbet,1.0,2.28,1.61, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.61,,
1378047.0,2,Marathonbet,1.5,2.47,1.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.47,,
1378047.0,2,Marathonbet,1.5,2.47,1.5, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.5,,
1378047.0,2,Marathonbet,2.0,4.75,1.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,4.75,,
1378047.0,2,Marathonbet,2.0,4.75,1.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.15,,
1378047.0,2,Marathonbet,2.5,5.9,1.08, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,5.9,,
1378047.0,2,Marathonbet,2.5,5.9,1.08, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.08,,
1378047.0,2,Marathonbet,0.5,1.31,3.24, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.31,,
1378047.0,2,Marathonbet,0.5,1.31,3.24, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,3.24,,
1378047.0,2,Marathonbet,1.0,1.66,2.19, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.66,,
1378047.0,2,Marathonbet,1.0,1.66,2.19, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.19,,
1378047.0,16,Unibet,1.5,1.41,2.8, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.41,,
1378047.0,16,Unibet,1.5,1.41,2.8, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.8,,
1378047.0,16,Unibet,1.75,1.55,2.45, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.55,,
1378047.0,16,Unibet,1.75,1.55,2.45, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.45,,
1378047.0,16,Unibet,2.0,1.75,2.07, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.75,,
1378047.0,16,Unibet,2.0,1.75,2.07, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.07,,
1378047.0,16,Unibet,2.25,2.07,1.75, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.07,,
1378047.0,16,Unibet,2.25,2.07,1.75, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.75,,
1378047.0,16,Unibet,2.5,2.35,1.56, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.35,,
1378047.0,16,Unibet,2.5,2.35,1.56, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.56,,
1378047.0,16,Unibet,2.75,2.85,1.42, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.85,,
1378047.0,16,Unibet,2.75,2.85,1.42, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.42,,
1378047.0,16,Unibet,3.5,4.6,1.18, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,4.6,,
1378047.0,16,Unibet,3.5,4.6,1.18, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.18,,
1378047.0,16,Unibet,0.5,1.07,8.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.07,,
1378047.0,16,Unibet,0.5,1.07,8.0, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,8.0,,
1378047.0,16,Unibet,3.0,3.75,1.27, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.75,,
1378047.0,16,Unibet,3.0,3.75,1.27, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.27,,
1378047.0,16,Unibet,4.5,10.5,1.03, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,10.5,,
1378047.0,16,Unibet,4.5,10.5,1.03, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.03,,
1378047.0,16,Unibet,1.5,3.15,1.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.15,,
1378047.0,16,Unibet,1.5,3.15,1.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.3,,
1378047.0,16,Unibet,2.5,8.5,1.03, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,8.5,,
1378047.0,16,Unibet,2.5,8.5,1.03, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.03,,
1378047.0,16,Unibet,0.5,1.43,2.55, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.43,,
1378047.0,16,Unibet,0.5,1.43,2.55, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.55,,
1378047.0,16,Unibet,0.75,1.64,2.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.64,,
1378047.0,16,Unibet,0.75,1.64,2.15, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.15,,
1378047.0,16,Unibet,1.0,2.08,1.68, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.08,,
1378047.0,16,Unibet,1.0,2.08,1.68, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.68,,
1378047.0,16,Unibet,1.25,2.65,1.44, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.65,,
1378047.0,16,Unibet,1.25,2.65,1.44, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.44,,
1378047.0,16,Unibet,1.5,2.55,1.46, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.55,,
1378047.0,16,Unibet,1.5,2.55,1.46, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.46,,
1378047.0,16,Unibet,2.5,6.1,1.1, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,6.1,,
1378047.0,16,Unibet,2.5,6.1,1.1, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.1,,
1378047.0,16,Unibet,0.5,1.33,3.1, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.33,,
1378047.0,16,Unibet,0.5,1.33,3.1, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,3.1,,
1378047.0,16,Unibet,1.5,1.11,5.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.11,,
1378047.0,16,Unibet,1.5,1.11,5.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,5.3,,
1378047.0,16,Unibet,2.5,1.36,2.85, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.36,,
1378047.0,16,Unibet,2.5,1.36,2.85, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.85,,
1378047.0,16,Unibet,3.5,1.81,1.87, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.81,,
1378047.0,16,Unibet,3.5,1.81,1.87, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.87,,
1378047.0,16,Unibet,4.5,2.55,1.43, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.55,,
1378047.0,16,Unibet,4.5,2.55,1.43, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.43,,
1378047.0,16,Unibet,5.5,3.8,1.21, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.8,,
1378047.0,16,Unibet,5.5,3.8,1.21, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.21,,
1378047.0,16,Unibet,6.5,5.75,1.09, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,5.75,,
1378047.0,16,Unibet,6.5,5.75,1.09, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.09,,
1378047.0,16,Unibet,2.5,1.09,5.8, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.09,,
1378047.0,16,Unibet,2.5,1.09,5.8, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,5.8,,
1378047.0,16,Unibet,3.5,1.26,3.4, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.26,,
1378047.0,16,Unibet,3.5,1.26,3.4, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,3.4,,
1378047.0,16,Unibet,8.5,5.2,1.11, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,5.2,,
1378047.0,16,Unibet,8.5,5.2,1.11, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.11,,
1378047.0,16,Unibet,9.5,7.0,1.05, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,7.0,,
1378047.0,16,Unibet,9.5,7.0,1.05, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.05,,
1378047.0,16,Unibet,4.5,1.53,2.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.53,,
1378047.0,16,Unibet,4.5,1.53,2.3, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,2.3,,
1378047.0,16,Unibet,7.5,3.7,1.22, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,3.7,,
1378047.0,16,Unibet,7.5,3.7,1.22, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.22,,
1378047.0,16,Unibet,5.5,1.98,1.72, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.98,,
1378047.0,16,Unibet,5.5,1.98,1.72, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.72,,
1378047.0,16,Unibet,6.5,2.65,1.4, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,2.65,,
1378047.0,16,Unibet,6.5,2.65,1.4, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,1.4,,
1378047.0,16,Unibet,2.5,1.18,4.1, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.18,,
1378047.0,16,Unibet,2.5,1.18,4.1, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,under,4.1,,
1378047.0,16,Unibet,3.5,1.47,2.45, vs ,Serie A,2026-01-06T17:00:00+00:00,API-FOOTBALL,over,1.47,,
