Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
FC Schalke 04 vs 1. FC Kaiserslautern,2026-01-25 07:30:00,1X,1.3047,1.2333,,,,,0.000522253355529701,36,0.02094953052053946,0.016579141887860294,smarkets,36,0.0714,2.58,1.04,Bundesliga 2,Doble Chance,6.4712,smarkets:1.3047; betfair_ex_eu:1.2888; betfair_ex_uk:1.2888; betfair_ex_au:1.2888; betmgm:1.2645; codere_it:1.264; pinnacle:1.2533; unibet_uk:1.253; winamax_de:1.2523; draftkings:1.2495; leovegas:1.2473; tipico_de:1.2473; pointsbetau:1.2453; sport888:1.2453; williamhill:1.2453; betvictor:1.2393; betsson:1.2381; nordicbet:1.2381; betway:1.2308; unibet:1.2257; fanduel:1.2257; bovada:1.2233; grosvenor:1.2218; casumo:1.2218; unibet_nl:1.2218; tabtouch:1.2218; unibet_se:1.2218; leovegas_se:1.2178; marathonbet:1.214; coral:1.197; ladbrokes_uk:1.197; paddypower:1.1961; skybet:1.1818; winamax_fr:1.178; virginbet:1.1763; betclic_fr:1.1741
FC Schalke 04 vs 1. FC Kaiserslautern,2026-01-25 07:30:00,X2,1.8882,1.7518,,,,,0.00040538561044239116,36,0.023429447592701273,0.018070583789178578,smarkets,36,0.1364,4.1,1.04,Bundesliga 2,Doble Chance,6.4712,smarkets:1.8882; betfair_ex_eu:1.8882; betfair_ex_uk:1.8882; betfair_ex_au:1.8882; leovegas:1.8272; pinnacle:1.8226; tipico_de:1.8164; fanduel:1.7875; unibet:1.7769; grosvenor:1.7769; casumo:1.7769; unibet_nl:1.7769; tabtouch:1.7769; unibet_se:1.7769; leovegas_se:1.7769; codere_it:1.7694; winamax_de:1.7582; unibet_uk:1.7553; draftkings:1.7475; betmgm:1.7443; paddypower:1.7371; bovada:1.7325; marathonbet:1.73; betway:1.7266; betvictor:1.7246; pointsbetau:1.7217; betsson:1.7192; nordicbet:1.7192; virginbet:1.7159; sport888:1.6746; williamhill:1.6746; skybet:1.6657; betclic_fr:1.6373; winamax_fr:1.6215; coral:1.6215; ladbrokes_uk:1.6215
Atalanta BC vs Parma,2026-01-25 09:00:00,1X,1.112,1.0765,,,,,0.000644812425034465,37,0.015253152702049844,0.012737654748528945,betfair_ex_au,37,0.0355,1.65,0.8,Serie A,Doble Chance,5.8875,betfair_ex_au:1.112; betfair_ex_uk:1.112; betfair_ex_eu:1.112; betmgm:1.1018; smarkets:1.1009; codere_it:1.0958; marathonbet:1.0924; unibet_se:1.0905; unibet_nl:1.0905; pinnacle:1.0904; winamax_de:1.0889; coral:1.0839; ladbrokes_uk:1.0839; unibet_uk:1.0813; betway:1.0813; bovada:1.0804; betvictor:1.0733; nordicbet:1.073; betsson:1.073; tipico_de:1.0707; tab:1.0693; skybet:1.0692; pointsbetau:1.0692; sport888:1.0678; williamhill:1.0678; fanduel:1.0658; betclic_fr:1.0615; winamax_fr:1.0615; draftkings:1.0615; leovegas_se:1.0615; grosvenor:1.0615; tabtouch:1.0615; casumo:1.0615; unibet:1.0615; paddypower:1.0573; leovegas:1.0444; virginbet:1.0389
Atalanta BC vs Parma,2026-01-25 09:00:00,X2,3.2394,2.9794,,,,,0.00017457395093894269,37,0.014690446790185645,0.01169868990927754,betfair_ex_au,37,0.26,4.39,0.8,Serie A,Doble Chance,5.8875,betfair_ex_au:3.2394; betfair_ex_uk:3.2394; betfair_ex_eu:3.2394; smarkets:3.1727; pinnacle:3.1464; nordicbet:3.1008; betsson:3.1008; skybet:3.0769; pointsbetau:3.0769; fanduel:3.0677; tipico_de:3.0388; marathonbet:3.0336; unibet_se:3.0265; unibet_nl:3.0265; leovegas_se:2.9847; grosvenor:2.9847; tabtouch:2.9847; casumo:2.9847; unibet:2.9847; bovada:2.9831; paddypower:2.9804; winamax_de:2.9637; leovegas:2.9423; betvictor:2.9206; codere_it:2.9115; unibet_uk:2.9082; betway:2.9082; tab:2.9082; draftkings:2.8512; coral:2.8475; ladbrokes_uk:2.8475; betmgm:2.8475; virginbet:2.8387; betclic_fr:2.8143; winamax_fr:2.7759; sport888:2.7391; williamhill:2.7391
Crystal Palace vs Chelsea,2026-01-25 09:00:00,1X,1.9124,1.8151,,,,,0.00016879592705947255,37,0.01521904373335236,0.01213555106536291,betfair_ex_eu,37,0.0973,2.79,0.83,EPL,Doble Chance,5.1928,betfair_ex_eu:1.9124; betfair_ex_uk:1.9124; betfair_ex_au:1.9124; unibet_nl:1.9124; smarkets:1.8874; unibet_se:1.8874; leovegas:1.8624; leovegas_se:1.8624; marathonbet:1.838; casumo:1.8374; tabtouch:1.8374; grosvenor:1.8374; unibet:1.8374; pinnacle:1.8233; unibet_uk:1.8103; winamax_de:1.8103; draftkings:1.8103; fanduel:1.8; paddypower:1.8; tipico_de:1.8; virginbet:1.7997; codere_it:1.7986; skybet:1.7986; bovada:1.7986; betmgm:1.7986; coral:1.7986; nordicbet:1.7969; betsson:1.7969; betway:1.7832; ladbrokes_uk:1.7718; mybookieag:1.7538; betclic_fr:1.7538; williamhill:1.7486; pointsbetau:1.7486; tab:1.7486; winamax_fr:1.7468; sport888:1.7246
Crystal Palace vs Chelsea,2026-01-25 09:00:00,X2,1.342,1.2992,,,,,0.00019773175982083763,37,0.013967258914466884,0.011931529878407513,betfair_ex_eu,37,0.0428,1.82,0.83,EPL,Doble Chance,5.1928,betfair_ex_eu:1.342; betfair_ex_uk:1.342; betfair_ex_au:1.342; smarkets:1.3358; marathonbet:1.3316; pinnacle:1.3309; draftkings:1.3254; nordicbet:1.3254; betsson:1.3254; unibet_nl:1.3162; unibet_uk:1.3128; codere_it:1.3108; unibet_se:1.3103; betway:1.3043; winamax_de:1.3043; bovada:1.3025; ladbrokes_uk:1.2982; betmgm:1.2982; coral:1.2982; leovegas:1.2915; leovegas_se:1.2915; fanduel:1.2857; mybookieag:1.2857; williamhill:1.2857; pointsbetau:1.2857; tab:1.2857; unibet:1.2813; skybet:1.277; casumo:1.277; tabtouch:1.277; grosvenor:1.277; winamax_fr:1.2752; tipico_de:1.2732; sport888:1.2727; betclic_fr:1.2691; paddypower:1.2649; virginbet:1.2582
Borussia Monchengladbach vs VfB Stuttgart,2026-01-25 09:30:00,X2,1.4785,1.4078,,,,,0.00021515167286332573,36,0.01573279042679252,0.012115881802826085,betfair_ex_uk,36,0.0707,2.25,0.97,Bundesliga,Doble Chance,4.5979,betfair_ex_uk:1.4785; betfair_ex_au:1.4785; betfair_ex_eu:1.4785; smarkets:1.471; marathonbet:1.4384; pinnacle:1.4371; unibet_nl:1.4259; unibet_uk:1.4256; codere_it:1.4256; skybet:1.4183; tipico_de:1.4183; bovada:1.414; pointsbetau:1.4132; winamax_de:1.4132; unibet_se:1.4109; nordicbet:1.4107; betsson:1.4107; fanduel:1.4034; paddypower:1.4034; betway:1.4034; tab:1.4034; ladbrokes_uk:1.3992; coral:1.3992; betmgm:1.3992; betclic_fr:1.3963; draftkings:1.3846; leovegas_se:1.3772; tabtouch:1.3772; casumo:1.3772; unibet:1.3772; grosvenor:1.3772; winamax_fr:1.3726; leovegas:1.3696; sport888:1.3655; williamhill:1.3655; virginbet:1.3621
Genoa vs Bologna,2026-01-25 09:00:00,X2,1.4431,1.3929,,,,,0.00020102973094238063,37,0.015018340810314454,0.012231113343067227,betfair_ex_au,37,0.0502,2.1,1.04,Serie A,Doble Chance,4.4231,betfair_ex_au:1.4431; betfair_ex_uk:1.4431; betfair_ex_eu:1.4431; unibet_se:1.4431; unibet_nl:1.4431; smarkets:1.4374; coral:1.414; pinnacle:1.4122; marathonbet:1.4093; bovada:1.4071; codere_it:1.4035; casumo:1.4014; tabtouch:1.4014; unibet:1.4014; leovegas_se:1.4014; grosvenor:1.4014; winamax_de:1.3991; betvictor:1.3991; betmgm:1.3991; betway:1.3929; pointsbetau:1.3929; ladbrokes_uk:1.3839; leovegas:1.382; betsson:1.3799; nordicbet:1.3799; unibet_uk:1.3784; tipico_de:1.3784; fanduel:1.3677; virginbet:1.3677; skybet:1.3636; winamax_fr:1.3636; tab:1.3636; betclic_fr:1.3595; draftkings:1.3532; paddypower:1.3426; sport888:1.3426; williamhill:1.3426
Sassuolo vs Cremonese,2026-01-25 06:30:00,1X,1.2756,1.2257,,,,,0.0003219391994011625,37,0.016408271027001972,0.01355041495246686,betfair_ex_uk,37,0.0499,2.02,1.12,Serie A,Doble Chance,4.0804,betfair_ex_uk:1.2756; betfair_ex_eu:1.2756; betfair_ex_au:1.2756; smarkets:1.2607; betsson:1.2606; nordicbet:1.2606; pinnacle:1.2458; codere_it:1.2445; marathonbet:1.2395; coral:1.2393; unibet_se:1.2376; unibet_nl:1.2376; unibet_uk:1.2375; tab:1.234; fanduel:1.2308; betway:1.2308; winamax_de:1.2297; ladbrokes_uk:1.223; betmgm:1.223; betvictor:1.2189; skybet:1.2187; tipico_de:1.2178; bovada:1.2178; paddypower:1.2157; pointsbetau:1.2117; betclic_fr:1.2097; draftkings:1.2044; casumo:1.2042; tabtouch:1.2042; unibet:1.2042; leovegas_se:1.2042; grosvenor:1.2042; winamax_fr:1.2; sport888:1.1961; williamhill:1.1961; leovegas:1.1854; virginbet:1.1772
Brentford vs Nottingham Forest,2026-01-25 09:00:00,1X,1.2611,1.2261,,,,,0.0002087899080247067,37,0.013190971186149593,0.011376179775627372,betfair_ex_eu,37,0.035,1.62,1.04,EPL,Doble Chance,3.8558,betfair_ex_eu:1.2611; betfair_ex_uk:1.2611; betfair_ex_au:1.2611; smarkets:1.2554; marathonbet:1.2503; unibet_se:1.2466; unibet_nl:1.2466; nordicbet:1.2466; betsson:1.2466; pinnacle:1.2432; draftkings:1.2418; bovada:1.2376; unibet_uk:1.235; betway:1.235; winamax_de:1.2321; codere_it:1.2307; leovegas:1.2277; leovegas_se:1.2277; tab:1.222; betmgm:1.222; coral:1.222; pointsbetau:1.2188; fanduel:1.2133; skybet:1.2133; casumo:1.2133; tabtouch:1.2133; grosvenor:1.2133; unibet:1.2133; tipico_de:1.2109; mybookieag:1.2103; ladbrokes_uk:1.2103; paddypower:1.2017; sport888:1.1981; williamhill:1.1981; winamax_fr:1.1974; virginbet:1.1944; betclic_fr:1.193
Brentford vs Nottingham Forest,2026-01-25 09:00:00,X2,2.0659,1.9531,,,,,0.00018594298378399733,37,0.016044244304410534,0.013024908139826813,betfair_ex_eu,37,0.1128,3.13,1.04,EPL,Doble Chance,3.8558,betfair_ex_eu:2.0659; betfair_ex_uk:2.0659; betfair_ex_au:2.0659; smarkets:2.0506; unibet_se:2.0305; unibet_nl:2.0305; leovegas:2.0153; leovegas_se:1.995; tipico_de:1.9888; pinnacle:1.9801; casumo:1.98; tabtouch:1.98; grosvenor:1.98; unibet:1.98; marathonbet:1.9716; nordicbet:1.9671; betsson:1.9671; fanduel:1.9595; winamax_de:1.9529; unibet_uk:1.949; codere_it:1.9385; skybet:1.9385; betmgm:1.9385; coral:1.9385; virginbet:1.9343; draftkings:1.9239; paddypower:1.9091; ladbrokes_uk:1.9091; betway:1.8947; tab:1.8947; betclic_fr:1.8882; mybookieag:1.8882; pointsbetau:1.8882; winamax_fr:1.8667; bovada:1.863; sport888:1.8378; williamhill:1.8378
FC Thun vs BSC Young Boys,2026-01-25 08:00:00,1X,1.3901,1.3093,,,,,0.00045301698020480685,35,0.021402177922438724,0.01754288494769109,betfair_ex_eu,35,0.0808,2.85,1.79,Swiss Superleague,Doble Chance,3.581,betfair_ex_eu:1.3901; betfair_ex_uk:1.3901; betfair_ex_au:1.3772; smarkets:1.369; pinnacle:1.3558; codere_it:1.3525; draftkings:1.3462; betmgm:1.3462; unibet_uk:1.3379; betsson:1.3315; nordicbet:1.3315; fanduel:1.3191; marathonbet:1.3088; betway:1.3062; tipico_de:1.3062; coral:1.3062; ladbrokes_uk:1.3062; pointsbetau:1.3062; bovada:1.2968; sport888:1.2928; williamhill:1.2928; winamax_de:1.292; paddypower:1.2857; virginbet:1.2837; unibet:1.2794; grosvenor:1.2794; unibet_nl:1.2794; casumo:1.2794; unibet_se:1.2794; tabtouch:1.2794; leovegas_se:1.2794; leovegas:1.2794; winamax_fr:1.2564; betclic_fr:1.2523; skybet:1.2523
FC Thun vs BSC Young Boys,2026-01-25 08:00:00,X2,1.8021,1.6929,,,,,0.0002669373039190561,35,0.018880247852271173,0.014566270238495388,betfair_ex_eu,35,0.1092,3.17,1.79,Swiss Superleague,Doble Chance,3.581,betfair_ex_eu:1.8021; betfair_ex_uk:1.8021; smarkets:1.7804; betfair_ex_au:1.7662; pinnacle:1.7565; fanduel:1.7443; draftkings:1.7266; codere_it:1.7223; tipico_de:1.7217; marathonbet:1.7097; unibet:1.7051; grosvenor:1.7051; unibet_nl:1.7051; virginbet:1.7051; casumo:1.7051; unibet_se:1.7051; tabtouch:1.7051; leovegas_se:1.7051; leovegas:1.7051; unibet_uk:1.6971; paddypower:1.6941; pointsbetau:1.6941; betsson:1.6719; nordicbet:1.6719; betmgm:1.6667; betway:1.6657; bovada:1.6579; winamax_de:1.6466; skybet:1.6439; sport888:1.6439; williamhill:1.6439; coral:1.6062; ladbrokes_uk:1.6062; betclic_fr:1.5919; winamax_fr:1.5709
Elversberg vs VfL Bochum,2026-01-25 07:30:00,1X,1.3442,1.2825,,,,,0.0004157531565716132,36,0.019671503019577433,0.0133608435076547,betfair_ex_eu,36,0.0617,2.5,1.79,Bundesliga 2,Doble Chance,3.3743,betfair_ex_eu:1.3442; betfair_ex_uk:1.3442; betfair_ex_au:1.3442; smarkets:1.3296; betmgm:1.3254; leovegas:1.3102; pinnacle:1.3089; codere_it:1.3076; draftkings:1.2996; pointsbetau:1.2928; unibet_uk:1.2928; fanduel:1.2857; betway:1.2857; unibet_nl:1.2808; casumo:1.2808; grosvenor:1.2808; unibet_se:1.2808; tabtouch:1.2808; unibet:1.2808; winamax_de:1.2793; bovada:1.2793; marathonbet:1.2766; betsson:1.274; nordicbet:1.274; tipico_de:1.2732; leovegas_se:1.2727; coral:1.2727; ladbrokes_uk:1.2727; sport888:1.2727; williamhill:1.2727; betvictor:1.2649; paddypower:1.2523; skybet:1.2393; virginbet:1.2245; betclic_fr:1.2138; winamax_fr:1.199
Elversberg vs VfL Bochum,2026-01-25 07:30:00,X2,1.8617,1.723,,,,,0.00035927363718032566,36,0.021990821612847787,0.015233435383300822,betfair_ex_eu,36,0.1387,3.79,1.79,Bundesliga 2,Doble Chance,3.3743,betfair_ex_eu:1.8617; betfair_ex_uk:1.8617; betfair_ex_au:1.8486; smarkets:1.8367; tipico_de:1.8; pinnacle:1.7973; leovegas:1.7617; fanduel:1.7486; betmgm:1.7411; codere_it:1.7367; bovada:1.7367; draftkings:1.7367; marathonbet:1.725; unibet_uk:1.7246; unibet_nl:1.7246; casumo:1.7246; grosvenor:1.7246; unibet_se:1.7246; tabtouch:1.7246; unibet:1.7246; winamax_de:1.7236; betway:1.7217; betvictor:1.7217; leovegas_se:1.7117; paddypower:1.6985; sport888:1.6985; williamhill:1.6985; betsson:1.6867; nordicbet:1.6867; pointsbetau:1.6852; skybet:1.6617; virginbet:1.6496; betclic_fr:1.6168; coral:1.6154; ladbrokes_uk:1.6154; winamax_fr:1.5734
Genoa vs Bologna,2026-01-25 09:00:00,1X,1.5624,1.4951,,,,,0.00017215111451274163,37,0.014564602008442482,0.011671212690206347,smarkets,37,0.0673,2.2,1.32,Serie A,Doble Chance,3.2727,smarkets:1.5624; betfair_ex_au:1.5624; betfair_ex_uk:1.5624; betfair_ex_eu:1.5624; pinnacle:1.5325; betsson:1.525; nordicbet:1.525; marathonbet:1.525; winamax_de:1.5116; unibet_se:1.5116; unibet_nl:1.5116; skybet:1.5; pointsbetau:1.5; tipico_de:1.5; tab:1.5; codere_it:1.4996; betvictor:1.4983; coral:1.4983; ladbrokes_uk:1.4983; betmgm:1.4983; fanduel:1.4874; unibet_uk:1.4874; bovada:1.4823; paddypower:1.4746; betway:1.4746; betclic_fr:1.4697; casumo:1.4694; tabtouch:1.4694; unibet:1.4694; leovegas_se:1.4694; grosvenor:1.4694; draftkings:1.4624; winamax_fr:1.4615; sport888:1.45; williamhill:1.45; leovegas:1.4496; virginbet:1.4365
Borussia Monchengladbach vs VfB Stuttgart,2026-01-25 09:30:00,1X,1.6765,1.6238,,,,,9.67653121176344e-05,36,0.011272199401774775,0.009076311891347888,smarkets,36,0.0527,1.84,1.32,Bundesliga,Doble Chance,3.1136,smarkets:1.6765; betfair_ex_uk:1.6765; betfair_ex_au:1.6765; betfair_ex_eu:1.6765; marathonbet:1.6747; unibet_nl:1.6719; pinnacle:1.6574; unibet_se:1.6466; pointsbetau:1.6448; codere_it:1.6353; bovada:1.6353; nordicbet:1.632; betsson:1.632; winamax_de:1.6286; tipico_de:1.6258; skybet:1.6195; betmgm:1.6195; unibet_uk:1.6193; ladbrokes_uk:1.6163; coral:1.6163; leovegas_se:1.6112; tabtouch:1.6112; casumo:1.6112; unibet:1.6112; grosvenor:1.6112; fanduel:1.6062; williamhill:1.6062; betclic_fr:1.6061; paddypower:1.6; betway:1.6; sport888:1.6; leovegas:1.5961; virginbet:1.5859; draftkings:1.575; tab:1.575; winamax_fr:1.5684
