fixture_id,league_id,league_name,bookmaker_id,bookmaker,home_odds,draw_odds,away_odds,odds_1x,odds_x2,prob_1x,prob_x2
1378042,135,Serie A,11,1xBet,2.02,3.46,4.34,1.2754,1.9252,78.41,51.94
1378042,135,Serie A,32,Betano,1.98,3.35,4.6,1.2445,1.9384,80.35,51.59
1378042,135,Serie A,34,Superbet,1.95,3.25,4.55,1.2187,1.8958,82.05,52.75
1379159,39,Premier League,1,10Bet,1.84,3.75,4.0,1.2343,1.9355,81.02,51.67
1379159,39,Premier League,7,William Hill,1.8,3.6,4.2,1.2,1.9385,83.33,51.59
1379159,39,Premier League,8,Bet365,1.8,3.8,4.2,1.2214,1.995,81.87,50.13
1379159,39,Premier League,2,Marathonbet,1.82,3.78,4.6,1.2285,2.0749,81.4,48.2
1379159,39,Premier League,16,Unibet,1.76,3.7,4.7,1.1927,2.0702,83.84,48.3
1379159,39,Premier League,3,Betfair,1.85,3.6,4.4,1.222,1.98,81.83,50.51
1379159,39,Premier League,13,188Bet,1.82,3.8,4.4,1.2306,2.039,81.26,49.04
1379159,39,Premier League,4,Pinnacle,1.85,3.64,4.56,1.2266,2.0242,81.53,49.4
1379159,39,Premier League,5,SBO,1.8,3.28,3.73,1.1622,1.7453,86.04,57.3
1379159,39,Premier League,11,1xBet,1.85,3.84,4.67,1.2485,2.1073,80.1,47.45
1379159,39,Premier League,32,Betano,1.83,3.9,4.5,1.2455,2.0893,80.29,47.86
1379159,39,Premier League,34,Superbet,1.83,3.6,4.55,1.2133,2.0098,82.42,49.76
1379160,39,Premier League,1,10Bet,5.5,4.75,1.5,2.5488,1.14,39.23,87.72
1379160,39,Premier League,7,William Hill,5.8,4.4,1.44,2.502,1.0849,39.97,92.17
1379160,39,Premier League,8,Bet365,6.5,4.75,1.44,2.7444,1.105,36.44,90.5
1379160,39,Premier League,2,Marathonbet,6.35,4.7,1.51,2.7009,1.1428,37.02,87.5
1379160,39,Premier League,16,Unibet,6.5,4.7,1.46,2.7277,1.114,36.66,89.77
1379160,39,Premier League,3,Betfair,6.0,4.6,1.5,2.6038,1.1311,38.41,88.41
1379160,39,Premier League,13,188Bet,6.4,4.65,1.48,2.6932,1.1227,37.13,89.07
1379160,39,Premier League,4,Pinnacle,6.08,4.87,1.5,2.7041,1.1468,36.98,87.2
1379160,39,Premier League,5,SBO,5.42,4.01,1.44,2.3048,1.0595,43.39,94.38
1379160,39,Premier League,11,1xBet,6.45,4.78,1.54,2.7454,1.1647,36.42,85.86
1379160,39,Premier League,32,Betano,6.1,4.75,1.53,2.6705,1.1572,37.45,86.42
1379160,39,Premier League,34,Superbet,5.9,4.6,1.52,2.5848,1.1425,38.69,87.53
1379161,39,Premier League,1,10Bet,1.45,4.4,7.0,1.0906,2.7018,91.69,37.01
1379161,39,Premier League,7,William Hill,1.44,4.2,6.0,1.0723,2.4706,93.26,40.48
1379161,39,Premier League,8,Bet365,1.45,4.5,7.0,1.0966,2.7391,91.19,36.51
1379161,39,Premier League,2,Marathonbet,1.5,4.55,6.85,1.1281,2.734,88.64,36.58
1379161,39,Premier League,16,Unibet,1.45,4.6,7.0,1.1025,2.7759,90.7,36.02
1379161,39,Premier League,3,Betfair,1.44,4.6,7.0,1.0967,2.7759,91.18,36.02
1379161,39,Premier League,13,188Bet,1.47,4.6,6.9,1.114,2.76,89.77,36.23
1379161,39,Premier League,4,Pinnacle,1.48,4.69,6.8,1.125,2.7756,88.89,36.03
1379161,39,Premier League,5,SBO,1.41,4.05,5.8,1.0459,2.3848,95.61,41.93
1379161,39,Premier League,11,1xBet,1.52,4.62,6.96,1.1437,2.7768,87.44,36.01
1379161,39,Premier League,32,Betano,1.52,4.65,6.7,1.1455,2.7449,87.3,36.43
1379161,39,Premier League,34,Superbet,1.48,4.6,6.7,1.1197,2.7274,89.31,36.66
1379168,39,Premier League,1,10Bet,2.54,3.2,2.82,1.416,1.499,70.62,66.71
1379168,39,Premier League,7,William Hill,2.45,3.25,2.75,1.3969,1.4896,71.59,67.13
1379168,39,Premier League,8,Bet365,2.55,3.25,2.88,1.4289,1.5269,69.98,65.49
1379168,39,Premier League,2,Marathonbet,2.58,3.34,2.9,1.4556,1.5522,68.7,64.42
1379168,39,Premier League,16,Unibet,2.6,3.35,2.7,1.4639,1.495,68.31,66.89
1379168,39,Premier League,3,Betfair,2.5,3.3,2.88,1.4224,1.5379,70.3,65.02
1379168,39,Premier League,13,188Bet,2.48,3.4,2.91,1.434,1.568,69.74,63.78
1379168,39,Premier League,4,Pinnacle,2.55,3.36,2.92,1.4497,1.5623,68.98,64.01
1379168,39,Premier League,5,SBO,2.43,3.0,2.6,1.3425,1.3929,74.49,71.79
1379168,39,Premier League,11,1xBet,2.62,3.4,2.95,1.4797,1.5795,67.58,63.31
1379168,39,Premier League,32,Betano,2.52,3.3,2.87,1.4289,1.535,69.98,65.15
1379168,39,Premier League,34,Superbet,2.52,3.3,2.92,1.4289,1.5492,69.98,64.55
1382786,179,Premiership,1,10Bet,1.91,3.85,3.6,1.2766,1.8604,78.33,53.75
1382786,179,Premiership,7,William Hill,1.91,3.8,3.5,1.2711,1.8219,78.67,54.89
1382786,179,Premiership,8,Bet365,1.9,4.0,3.5,1.2881,1.8667,77.63,53.57
1382786,179,Premiership,2,Marathonbet,1.87,3.8,3.65,1.2533,1.8617,79.79,53.71
1382786,179,Premiership,16,Unibet,1.93,3.65,3.5,1.2625,1.7867,79.21,55.97
1382786,179,Premiership,3,Betfair,1.95,3.9,3.4,1.3,1.8164,76.92,55.05
1382786,179,Premiership,13,188Bet,1.91,3.85,3.4,1.2766,1.8055,78.33,55.39
1382786,179,Premiership,4,Pinnacle,1.95,4.05,3.56,1.3162,1.8946,75.98,52.78
1382786,179,Premiership,5,SBO,1.91,3.36,3.25,1.2178,1.652,82.12,60.53
1382786,179,Premiership,11,1xBet,1.89,3.8,3.64,1.2622,1.8591,79.23,53.79
1382786,179,Premiership,32,Betano,1.98,4.1,3.65,1.3352,1.931,74.9,51.79
1382786,179,Premiership,34,Superbet,1.92,4.0,3.55,1.2973,1.8808,77.08,53.17
1378037,135,Serie A,1,10Bet,1.75,3.5,4.9,1.1667,2.0417,85.71,48.98
1378037,135,Serie A,7,William Hill,1.75,3.4,4.5,1.1553,1.9367,86.56,51.63
1378037,135,Serie A,8,Bet365,1.73,3.5,5.25,1.1577,2.1,86.38,47.62
1378037,135,Serie A,2,Marathonbet,1.77,3.65,5.0,1.192,2.1098,83.89,47.4
1378037,135,Serie A,16,Unibet,1.71,3.55,5.0,1.1541,2.076,86.65,48.17
1378037,135,Serie A,3,Betfair,1.75,3.5,5.0,1.1667,2.0588,85.71,48.57
1378037,135,Serie A,13,188Bet,1.78,3.7,4.85,1.2018,2.0988,83.21,47.65
1378037,135,Serie A,4,Pinnacle,1.74,3.79,5.04,1.1925,2.1633,83.86,46.23
1378037,135,Serie A,5,SBO,1.73,3.26,4.13,1.1302,1.8219,88.48,54.89
1378037,135,Serie A,11,1xBet,1.81,3.74,5.11,1.2197,2.1595,81.99,46.31
1378037,135,Serie A,32,Betano,1.75,3.7,4.85,1.1881,2.0988,84.17,47.65
1378037,135,Serie A,34,Superbet,1.76,3.65,5.0,1.1874,2.1098,84.22,47.4
1378039,135,Serie A,1,10Bet,1.42,4.6,7.3,1.085,2.8218,92.17,35.44
1378039,135,Serie A,7,William Hill,1.4,4.4,6.5,1.0621,2.6239,94.15,38.11
1378039,135,Serie A,8,Bet365,1.42,4.75,7.0,1.0932,2.8298,91.47,35.34
1378039,135,Serie A,2,Marathonbet,1.43,4.8,7.6,1.1018,2.9419,90.76,33.99
1378039,135,Serie A,16,Unibet,1.37,4.7,8.0,1.0608,2.9606,94.27,33.78
1378039,135,Serie A,3,Betfair,1.4,4.75,8.0,1.0813,2.9804,92.48,33.55
1378039,135,Serie A,13,188Bet,1.4,5.0,7.6,1.0938,3.0159,91.42,33.16
1378039,135,Serie A,4,Pinnacle,1.41,4.97,7.73,1.0984,3.025,91.04,33.06
1378039,135,Serie A,5,SBO,1.36,4.16,6.57,1.0249,2.5472,97.57,39.26
1378039,135,Serie A,11,1xBet,1.46,4.91,7.75,1.1254,3.0057,88.86,33.27
1378039,135,Serie A,32,Betano,1.44,4.45,7.6,1.0879,2.8066,91.92,35.63
1378039,135,Serie A,34,Superbet,1.44,4.75,7.2,1.105,2.8619,90.5,34.94
1378041,135,Serie A,1,10Bet,3.35,3.05,2.32,1.5965,1.3177,62.64,75.89
1378041,135,Serie A,7,William Hill,3.25,2.9,2.3,1.5325,1.2827,65.25,77.96
1378041,135,Serie A,8,Bet365,3.4,3.1,2.3,1.6215,1.3204,61.67,75.73
1378041,135,Serie A,2,Marathonbet,3.46,3.08,2.35,1.6295,1.333,61.37,75.02
1378041,135,Serie A,16,Unibet,3.6,3.0,2.2,1.6364,1.2692,61.11,78.79
1378041,135,Serie A,3,Betfair,3.6,3.0,2.3,1.6364,1.3019,61.11,76.81
1378041,135,Serie A,13,188Bet,3.55,2.94,2.38,1.6082,1.3153,62.18,76.03
1378041,135,Serie A,4,Pinnacle,3.56,3.07,2.34,1.6484,1.3279,60.66,75.31
1378041,135,Serie A,5,SBO,2.95,2.77,2.32,1.4286,1.2626,70.0,79.2
1378041,135,Serie A,11,1xBet,3.54,3.15,2.4,1.6668,1.3622,60.0,73.41
1378041,135,Serie A,32,Betano,3.45,3.0,2.32,1.6047,1.3083,62.32,76.44
1378041,135,Serie A,34,Superbet,3.55,3.0,2.35,1.626,1.3178,61.5,75.88
1378043,135,Serie A,1,10Bet,2.66,3.0,2.84,1.4099,1.4589,70.93,68.54
1378043,135,Serie A,7,William Hill,2.62,2.9,2.8,1.3764,1.4246,72.65,70.2
1378043,135,Serie A,8,Bet365,2.62,3.0,2.9,1.3986,1.4746,71.5,67.82
1378043,135,Serie A,2,Marathonbet,2.71,3.02,2.96,1.4283,1.4948,70.01,66.9
1378043,135,Serie A,16,Unibet,2.6,3.0,2.9,1.3929,1.4746,71.79,67.82
1378043,135,Serie A,3,Betfair,2.7,2.9,3.0,1.3982,1.4746,71.52,67.82
1378043,135,Serie A,13,188Bet,2.66,3.0,3.0,1.4099,1.5,70.93,66.67
1378043,135,Serie A,4,Pinnacle,2.74,2.97,3.03,1.4252,1.4998,70.17,66.68
1378043,135,Serie A,5,SBO,2.47,2.87,2.65,1.3275,1.3778,75.33,72.58
1378043,135,Serie A,11,1xBet,2.77,3.08,3.02,1.4584,1.5249,68.57,65.58
1378043,135,Serie A,32,Betano,2.7,2.87,3.0,1.3912,1.4668,71.88,68.18
1378043,135,Serie A,34,Superbet,2.72,2.9,3.05,1.4036,1.4866,71.25,67.27
1379162,39,Premier League,1,10Bet,2.34,3.25,3.1,1.3605,1.5866,73.5,63.03
1379162,39,Premier League,7,William Hill,2.38,3.1,3.0,1.3464,1.5246,74.27,65.59
1379162,39,Premier League,8,Bet365,2.35,3.25,3.1,1.3638,1.5866,73.32,63.03
1379162,39,Premier League,2,Marathonbet,2.45,3.24,3.18,1.3951,1.6049,71.68,62.31
1379162,39,Premier League,16,Unibet,2.38,3.2,3.15,1.3649,1.5874,73.27,63.0
