Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Score_Final,Todas_Las_Cuotas
CA Osasuna vs Mallorca,2026-03-07 08:00:00,1X,1.2154,1.1725,,,,,0.00046494795223724484,36,0.017575175521236778,0.013269518542924673,betfair_ex_au,36,0.0429,2.04,0.79,La Liga,Doble Chance,5.7722,betfair_ex_au:1.2154; betfair_ex_eu:1.2154; betfair_ex_uk:1.2154; smarkets:1.2055; coolbet:1.2; marathonbet:1.1999; pinnacle:1.1933; coral:1.1887; unibet_se:1.1881; draftkings:1.1866; unibet_nl:1.1835; codere_it:1.1821; winamax_de:1.1821; ladbrokes_uk:1.1769; betmgm:1.1755; betway:1.1755; bovada:1.1755; betclic_fr:1.173; betsson:1.1722; nordicbet:1.1722; skybet:1.1685; unibet_uk:1.1667; betvictor:1.1667; tipico_de:1.1639; fanduel:1.1622; winamax_fr:1.1622; paddypower:1.1577; williamhill:1.1553; tab:1.1553; tabtouch:1.1495; unibet:1.1495; grosvenor:1.1495; leovegas_se:1.1495; casumo:1.1495; leovegas:1.126; virginbet:1.1018
CA Osasuna vs Mallorca,2026-03-07 08:00:00,X2,2.1956,2.0783,,,,,0.00015475125505025005,36,0.014631754262292192,0.011463025845828572,betfair_ex_au,36,0.1173,3.05,0.79,La Liga,Doble Chance,5.7722,betfair_ex_au:2.1956; betfair_ex_eu:2.1956; betfair_ex_uk:2.1956; unibet_nl:2.1789; unibet_se:2.1789; smarkets:2.1779; coolbet:2.1189; marathonbet:2.1153; tabtouch:2.0931; unibet:2.0931; grosvenor:2.0931; leovegas_se:2.0931; casumo:2.0931; skybet:2.093; codere_it:2.093; tipico_de:2.093; betclic_fr:2.093; fanduel:2.092; pinnacle:2.0915; draftkings:2.0753; betsson:2.0674; nordicbet:2.0674; paddypower:2.0588; leovegas:2.0588; betvictor:2.0588; bovada:2.0417; winamax_de:2.0386; coral:2.0241; unibet_uk:2.0241; betmgm:2.0152; betway:2.0152; virginbet:1.9902; winamax_fr:1.9877; williamhill:1.9816; tab:1.9816; ladbrokes_uk:1.955
Hull City vs Millwall,2026-03-07 07:30:00,1X,1.6867,1.5952,,,,,0.0002173966569190988,37,0.016798398140191528,0.012399361562269617,betfair_ex_eu,37,0.0915,2.7,0.96,Championship,Doble Chance,5.6771,betfair_ex_eu:1.6867; betfair_ex_au:1.6867; betfair_ex_uk:1.6867; smarkets:1.6746; pinnacle:1.647; coolbet:1.6351; nordicbet:1.6285; betsson:1.6285; leovegas_se:1.6215; codere_it:1.6101; draftkings:1.6101; unibet_uk:1.5984; skybet:1.5984; betvictor:1.5984; unibet:1.5965; unibet_se:1.5965; casumo:1.5965; grosvenor:1.5965; unibet_nl:1.5965; coral:1.5938; betmgm:1.5938; marathonbet:1.5894; paddypower:1.5866; tabtouch:1.5827; fanduel:1.5746; williamhill:1.5746; bovada:1.5746; tab:1.5746; ladbrokes_uk:1.5714; leovegas:1.5576; tipico_de:1.55; betway:1.5484; betclic_fr:1.5477; winamax_de:1.5435; virginbet:1.5325; sport888:1.5246; winamax_fr:1.5074
Hull City vs Millwall,2026-03-07 07:30:00,X2,1.4154,1.3533,,,,,0.00027045209614049446,37,0.016968698991480135,0.013510712235650257,betfair_ex_eu,37,0.0621,2.3,0.96,Championship,Doble Chance,5.6771,betfair_ex_eu:1.4154; betfair_ex_au:1.4154; betfair_ex_uk:1.4154; smarkets:1.4; leovegas_se:1.3825; draftkings:1.3811; codere_it:1.3742; coral:1.3719; coolbet:1.3719; betmgm:1.3719; pinnacle:1.3707; unibet:1.3637; unibet_se:1.3637; casumo:1.3637; grosvenor:1.3637; unibet_nl:1.3637; nordicbet:1.3583; betsson:1.3583; tabtouch:1.3567; ladbrokes_uk:1.3554; unibet_uk:1.3554; betvictor:1.3554; paddypower:1.3468; fanduel:1.3382; williamhill:1.3382; betway:1.3382; leovegas:1.3378; skybet:1.3378; marathonbet:1.3313; tab:1.3211; sport888:1.3204; winamax_de:1.32; bovada:1.3142; betclic_fr:1.307; virginbet:1.3048; tipico_de:1.3037; winamax_fr:1.286
SV Darmstadt 98 vs Holstein Kiel,2026-03-07 07:00:00,1X,1.3277,1.2567,,,,,0.0004975871353478969,37,0.021036240586607767,0.015050126501374878,betfair_ex_au,37,0.071,2.64,1.29,Bundesliga 2,Doble Chance,5.1085,betfair_ex_au:1.3277; betfair_ex_eu:1.3277; betfair_ex_uk:1.3277; smarkets:1.3075; pinnacle:1.2866; coolbet:1.2856; codere_it:1.277; draftkings:1.277; betmgm:1.2711; unibet:1.2667; unibet_uk:1.2649; grosvenor:1.2625; casumo:1.2625; unibet_nl:1.2625; unibet_se:1.2625; tabtouch:1.2625; leovegas_se:1.2625; pointsbetau:1.2597; bovada:1.2597; leovegas:1.2582; tipico_de:1.2554; winamax_de:1.2554; marathonbet:1.2533; betway:1.2523; betsson:1.2522; nordicbet:1.2522; betvictor:1.2436; sport888:1.2357; williamhill:1.2357; fanduel:1.2352; paddypower:1.2333; virginbet:1.2146; coral:1.2103; ladbrokes_uk:1.2103; betclic_fr:1.2079; skybet:1.2017; winamax_fr:1.1769
SV Darmstadt 98 vs Holstein Kiel,2026-03-07 07:00:00,X2,1.9497,1.802,,,,,0.00033624952988586197,37,0.0214535664858765,0.01676510801057209,betfair_ex_au,37,0.1477,3.92,1.29,Bundesliga 2,Doble Chance,5.1085,betfair_ex_au:1.9497; betfair_ex_eu:1.9497; betfair_ex_uk:1.9497; smarkets:1.9124; pinnacle:1.905; coolbet:1.8997; tipico_de:1.8747; fanduel:1.8486; betmgm:1.8486; marathonbet:1.8423; codere_it:1.8374; bovada:1.8247; draftkings:1.8117; unibet_uk:1.8; pointsbetau:1.7986; paddypower:1.7986; betsson:1.7874; nordicbet:1.7874; winamax_de:1.7853; betvictor:1.7746; unibet:1.7736; grosvenor:1.7736; casumo:1.7736; unibet_nl:1.7736; unibet_se:1.7736; tabtouch:1.7736; leovegas:1.7736; leovegas_se:1.7736; sport888:1.75; williamhill:1.75; betway:1.75; betclic_fr:1.7274; skybet:1.7246; coral:1.7246; ladbrokes_uk:1.7246; virginbet:1.6985; winamax_fr:1.6485
Grimsby Town vs Bromley FC,2026-03-07 07:30:00,1X,1.3583,1.3032,,,,,0.00018579198014273443,33,0.013641888896098029,0.009864343588384308,smarkets,33,0.0551,1.8,1.4,League 2,Doble Chance,4.4429,smarkets:1.3583; betfair_ex_uk:1.3506; betfair_ex_eu:1.3506; betfair_ex_au:1.3506; draftkings:1.3319; coral:1.3319; coolbet:1.3171; pinnacle:1.31; unibet:1.3037; tabtouch:1.3037; leovegas_se:1.3037; unibet_se:1.3037; casumo:1.3037; grosvenor:1.3037; unibet_nl:1.3037; paddypower:1.2982; betvictor:1.2982; betmgm:1.2982; ladbrokes_uk:1.2982; nordicbet:1.2976; betsson:1.2976; sport888:1.294; williamhill:1.294; unibet_uk:1.2928; skybet:1.2928; leovegas:1.2849; virginbet:1.2849; marathonbet:1.2838; pointsbetau:1.2833; codere_it:1.2796; bovada:1.2718; betway:1.2645; tipico_de:1.2645
Grimsby Town vs Bromley FC,2026-03-07 07:30:00,X2,1.7874,1.6509,,,,,0.0006312659272450272,33,0.02883485091805083,0.024652710689989372,smarkets,33,0.1365,4.73,1.4,League 2,Doble Chance,4.4429,smarkets:1.7874; betfair_ex_uk:1.775; betfair_ex_eu:1.775; betfair_ex_au:1.775; pinnacle:1.7373; unibet_uk:1.7246; paddypower:1.7; betvictor:1.7; nordicbet:1.6996; betsson:1.6996; skybet:1.6985; draftkings:1.6985; coral:1.6985; marathonbet:1.6799; tipico_de:1.6746; ladbrokes_uk:1.6746; betmgm:1.6617; betway:1.65; bovada:1.6496; coolbet:1.6485; pointsbetau:1.6246; sport888:1.6124; williamhill:1.6124; codere_it:1.6116; unibet:1.5484; tabtouch:1.5484; leovegas_se:1.5484; unibet_se:1.5484; casumo:1.5484; grosvenor:1.5484; unibet_nl:1.5484; leovegas:1.5366; virginbet:1.5366
Basaksehir vs Goztepe,2026-03-07 08:00:00,1X,1.2473,1.2171,,,,,0.00048003218205263146,33,0.019357728683768397,0.016766540186129757,betfair_ex_uk,33,0.0302,2.32,1.45,Super League,Doble Chance,4.269,betfair_ex_uk:1.2473; betfair_ex_au:1.2473; betfair_ex_eu:1.2473; unibet:1.2461; unibet_nl:1.2461; unibet_se:1.2461; casumo:1.2461; grosvenor:1.2461; tabtouch:1.2461; leovegas_se:1.2461; coolbet:1.2436; codere_it:1.2376; unibet_uk:1.235; smarkets:1.2325; pinnacle:1.2311; ladbrokes_uk:1.223; coral:1.223; pointsbetau:1.223; virginbet:1.2085; betsson:1.2084; nordicbet:1.2084; marathonbet:1.2044; leovegas:1.2042; fanduel:1.2017; paddypower:1.1981; betway:1.191; winamax_de:1.1877; bovada:1.187; tipico_de:1.1854; skybet:1.1772; sport888:1.1723; betclic_fr:1.1714; winamax_fr:1.1438
Basaksehir vs Goztepe,2026-03-07 08:00:00,X2,1.9728,1.8287,,,,,0.00031807452256794226,33,0.020894924424342834,0.016412052388246542,betfair_ex_uk,33,0.1441,3.86,1.45,Super League,Doble Chance,4.269,betfair_ex_uk:1.9728; betfair_ex_au:1.9728; betfair_ex_eu:1.9728; smarkets:1.9384; pinnacle:1.9141; unibet_uk:1.8947; coolbet:1.8947; tipico_de:1.8857; fanduel:1.8667; pointsbetau:1.8446; marathonbet:1.8444; codere_it:1.8416; ladbrokes_uk:1.8378; coral:1.8378; bovada:1.8226; betsson:1.8133; nordicbet:1.8133; unibet:1.7997; unibet_nl:1.7997; unibet_se:1.7997; casumo:1.7997; grosvenor:1.7997; tabtouch:1.7997; leovegas_se:1.7997; paddypower:1.7944; betway:1.7931; sport888:1.7778; betclic_fr:1.7675; skybet:1.7553; winamax_de:1.7468; virginbet:1.7374; leovegas:1.7374; winamax_fr:1.6716
Schweinfurt vs SSV Ulm 1846,2026-03-07 08:00:00,1X,1.851,1.7217,,,,,0.00034721048968913823,25,0.021662182402897304,0.0180323353405123,pinnacle,25,0.1293,3.79,5.57,3. Liga,Doble Chance,3.8169,pinnacle:1.851; tipico_de:1.85; coolbet:1.8367; paddypower:1.8; unibet_uk:1.7969; betsson:1.7718; nordicbet:1.7718; bovada:1.7617; winamax_de:1.7302; codere_it:1.7217; coral:1.7217; ladbrokes_uk:1.7217; sport888:1.7; betway:1.6985; leovegas:1.683; skybet:1.6746; grosvenor:1.669; unibet_se:1.669; virginbet:1.669; unibet_nl:1.669; unibet:1.669; casumo:1.669; tabtouch:1.669; leovegas_se:1.669; betvictor:1.6
Schweinfurt vs SSV Ulm 1846,2026-03-07 08:00:00,X2,1.2855,1.2479,,,,,0.0006785963163166164,25,0.023099762691500592,0.01658417979480103,pinnacle,25,0.0376,2.73,5.57,3. Liga,Doble Chance,3.8169,pinnacle:1.2855; unibet_uk:1.2829; leovegas:1.2793; virginbet:1.2711; unibet:1.2711; grosvenor:1.2669; unibet_se:1.2669; unibet_nl:1.2669; casumo:1.2669; tabtouch:1.2669; leovegas_se:1.2669; betsson:1.2641; nordicbet:1.2641; tipico_de:1.2554; betway:1.2523; coolbet:1.2522; winamax_de:1.2466; codere_it:1.2393; bovada:1.235; sport888:1.223; coral:1.222; ladbrokes_uk:1.222; paddypower:1.222; skybet:1.1769; betvictor:1.1313
Sydney FC vs Melbourne Victory,2026-03-07 03:35:00,1X,1.5157,1.4327,,,,,0.0003271318855569191,32,0.01943273846986016,0.012795617233026763,betfair_ex_eu,32,0.083,2.77,1.44,A-League,Doble Chance,3.6111,betfair_ex_eu:1.5157; betfair_ex_uk:1.5157; betfair_ex_au:1.5157; smarkets:1.4859; pinnacle:1.4672; paddypower:1.456; draftkings:1.4479; coral:1.4446; leovegas:1.4426; leovegas_se:1.4426; pointsbetau:1.44; codere_it:1.437; bovada:1.4364; unibet_uk:1.4328; unibet:1.4319; ladbrokes_uk:1.4291; marathonbet:1.4255; nordicbet:1.4248; betsson:1.4248; unibet_nl:1.4237; casumo:1.4237; tabtouch:1.4237; unibet_se:1.4237; grosvenor:1.4237; tab:1.4237; betmgm:1.4218; coolbet:1.4184; williamhill:1.3879; sport888:1.3879; virginbet:1.379; winamax_de:1.3772; winamax_fr:1.3171
Sydney FC vs Melbourne Victory,2026-03-07 03:35:00,X2,1.6277,1.5488,,,,,0.00024350988709296478,32,0.017528504772937308,0.013144337238457048,betfair_ex_eu,32,0.0789,2.7,1.44,A-League,Doble Chance,3.6111,betfair_ex_eu:1.6277; betfair_ex_uk:1.6277; coolbet:1.616; betfair_ex_au:1.6143; smarkets:1.6121; pinnacle:1.5901; coral:1.5775; paddypower:1.5698; draftkings:1.5684; codere_it:1.5684; pointsbetau:1.5591; bovada:1.5558; tab:1.5556; marathonbet:1.5429; unibet_uk:1.5429; ladbrokes_uk:1.5429; betmgm:1.5429; nordicbet:1.54; betsson:1.54; leovegas:1.5336; leovegas_se:1.5336; unibet:1.5336; williamhill:1.5242; sport888:1.5242; unibet_nl:1.5242; casumo:1.5242; tabtouch:1.5242; unibet_se:1.5242; grosvenor:1.5242; winamax_de:1.484; virginbet:1.4733; winamax_fr:1.4407
FC Energie Cottbus vs Hansa Rostock,2026-03-07 08:00:00,1X,1.44,1.3996,,,,,0.00046094401638528334,28,0.02216973468826746,0.016790557118008007,betfair_ex_uk,28,0.0404,2.93,3.69,3. Liga,Doble Chance,1.6152,betfair_ex_uk:1.44; unibet_uk:1.4328; betfair_ex_au:1.4328; betfair_ex_eu:1.4328; leovegas:1.4319; pinnacle:1.4267; coolbet:1.4256; leovegas_se:1.4237; unibet_se:1.4237; grosvenor:1.4237; unibet_nl:1.4237; unibet:1.4237; virginbet:1.4237; tabtouch:1.4237; casumo:1.4237; nordicbet:1.414; betsson:1.414; tipico_de:1.3879; paddypower:1.3879; bovada:1.38; winamax_de:1.3772; codere_it:1.3764; betway:1.3719; ladbrokes_uk:1.3719; coral:1.3719; sport888:1.3554; skybet:1.3119; betvictor:1.2552
FC Energie Cottbus vs Hansa Rostock,2026-03-07 08:00:00,X2,1.6123,1.4984,,,,,0.0005443802932426745,28,0.025870893269249805,0.020708493597823997,betfair_ex_au,28,0.1139,3.92,4.04,3. Liga,Doble Chance,1.3886,betfair_ex_au:1.6123; betfair_ex_uk:1.6123; betfair_ex_eu:1.6123; pinnacle:1.5758; tipico_de:1.5709; coolbet:1.5527; unibet_uk:1.5429; nordicbet:1.5271; betsson:1.5271; betway:1.5049; winamax_de:1.5008; bovada:1.4988; paddypower:1.4984; leovegas:1.484; codere_it:1.4826; ladbrokes_uk:1.4733; coral:1.4733; leovegas_se:1.4583; unibet_se:1.4583; grosvenor:1.4583; unibet_nl:1.4583; unibet:1.4583; virginbet:1.4583; tabtouch:1.4583; casumo:1.4583; sport888:1.4542; skybet:1.413; betvictor:1.3724
Basaksehir vs Goztepe,2026-03-07 08:00:00,Over 2.5,2.07,1.8713,0.0005094535848123468,15,0.02656196317200616,0.026182050525613527,0.0009576072030111209,15,0.03632451909534117,0.03515038656080507,pinnacle,15,0.1987,6.89,3.56,Super League,Goles (Over/Under),1.2163,pinnacle:2.07; bovada:2.05; betsson:2.01; nordicbet:2.01; tipico_de:2.0; coolbet:1.98; codere_it:1.91; unibet:1.76; unibet_nl:1.76; unibet_se:1.76; casumo:1.76; grosvenor:1.76; tabtouch:1.76; leovegas_se:1.76; leovegas:1.72
Gwangju FC vs Incheon United,2026-03-07 02:30:00,X2,1.5546,1.4885,,,,,0.00019183210937134514,32,0.015340093261457041,0.013351460748301416,betfair_ex_au,32,0.0661,2.3,4.01,K League 1,Doble Chance,1.2045,betfair_ex_au:1.5546; pinnacle:1.5531; betfair_ex_eu:1.543; betfair_ex_uk:1.543; unibet_uk:1.5366; smarkets:1.526; coolbet:1.5246; draftkings:1.5213; pointsbetau:1.5116; betmgm:1.5116; winamax_de:1.5; marathonbet:1.4976; tipico_de:1.4933; betsson:1.4918; nordicbet:1.4918; bovada:1.4907; paddypower:1.4746; leovegas_se:1.4694; leovegas:1.4694; williamhill:1.4694; grosvenor:1.4615; unibet:1.4615; casumo:1.4615; unibet_nl:1.4615; virginbet:1.4615; tabtouch:1.4615; unibet_se:1.4615; betway:1.4483; coral:1.4483; ladbrokes_uk:1.4483; skybet:1.445; winamax_fr:1.4374
Cardiff City vs Lincoln City,2026-03-07 07:30:00,Over 2.5,1.83,1.7524,3.327564386453459e-05,17,0.006782205881561934,0.006122409886362074,0.0001245377261128111,17,0.013007049045090717,0.011506563352399883,pinnacle,17,0.0776,2.29,3.91,League 1,Goles (Over/Under),1.0997,pinnacle:1.83; coolbet:1.8; williamhill:1.8; bovada:1.8; betsson:1.78; nordicbet:1.78; betmgm:1.77; codere_it:1.76; tipico_de:1.75; unibet:1.72; leovegas_se:1.72; grosvenor:1.72; casumo:1.72; tabtouch:1.72; unibet_nl:1.72; unibet_se:1.72; leovegas:1.68
